France, Total Population,  Exposures (Lexis triangle)	Last modified: 13 Sep 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1823   87      1735     2211.86     2058.22     4270.08
 1823   88      1735     1905.30     1752.84     3658.14
 1823   88      1734     1777.40     1650.15     3427.55
 1823   89      1734     1529.86     1404.52     2934.38
 1823   89      1733     1439.25     1334.57     2773.82
 1823   90      1733     1230.87     1135.60     2366.47
 1823   90      1732     1156.62     1067.36     2223.98
 1823   91      1732      979.47      908.83     1888.30
 1823   91      1731      915.14      838.83     1753.97
 1823   92      1731      764.48      712.54     1477.02
 1823   92      1730      709.98      649.42     1359.40
 1823   93      1730      584.31      549.36     1133.66
 1823   93      1729      531.68      490.20     1021.88
 1823   94      1729      429.52      410.36      839.88
 1823   94      1728      379.28      357.80      737.09
 1823   95      1728      298.31      291.92      590.23
 1823   95      1727      262.37      256.33      518.70
 1823   96      1727      201.84      202.64      404.48
 1823   96      1726      178.87      181.26      360.13
 1823   97      1726      134.92      137.85      272.77
 1823   97      1725      117.45      123.56      241.01
 1823   98      1725       86.95       89.82      176.77
 1823   98      1724       74.28       81.19      155.47
 1823   99      1724       54.12       56.52      110.64
 1823   99      1723       44.22       44.93       89.14
 1823   100     1723       32.70       31.71       64.41
 1823   100     1722       25.74       25.80       51.53
 1823   101     1722       20.71       21.07       41.78
 1823   101     1721       15.87       16.93       32.80
 1823   102     1721       12.78       13.81       26.59
 1823   102     1720        9.82       10.14       19.96
 1823   103     1720        7.94        8.22       16.16
 1823   103     1719        5.77        6.09       11.86
 1823   104     1719        4.64        4.92        9.57
 1823   104     1718        3.27        3.60        6.87
 1823   105     1718        2.62        2.87        5.48
 1823   105     1717        1.73        1.84        3.57
 1823   106     1717        1.38        1.45        2.84
 1823   106     1716        0.62        1.09        1.71
 1823   107     1716        0.51        0.85        1.36
 1823   107     1715        0.00        0.16        0.16
 1823   108     1715        0.00        0.16        0.16
 1823   108     1714        0.00        0.00        0.00
 1823   109     1714        0.00        0.00        0.00
 1823   109     1713        0.00        0.00        0.00
 1823   110+       .        0.00        0.00        0.00
 1824    0      1824   220569.29   231710.74   452280.03
 1824    0      1823   202652.70   210420.38   413073.08
 1824    1      1823   190398.65   195294.92   385693.57
 1824    1      1822   186235.12   191105.37   377340.49
 1824    2      1822   180506.10   184909.16   365415.26
 1824    2      1821   177748.00   182406.22   360154.22
 1824    3      1821   174131.29   178314.06   352445.35
 1824    3      1820   183223.32   186462.87   369686.20
 1824    4      1820   177997.19   179547.69   357544.87
 1824    4      1819   172267.41   172998.77   345266.19
 1824    5      1819   171275.73   171517.95   342793.68
 1824    5      1818   168690.86   169266.34   337957.19
 1824    6      1818   168056.14   168185.53   336241.67
 1824    6      1817   165613.51   166060.29   331673.80
 1824    7      1817   165368.88   165396.01   330764.89
 1824    7      1816   162528.45   162864.93   325393.38
 1824    8      1816   162401.05   162333.30   324734.36
 1824    8      1815   154457.54   162514.69   316972.23
 1824    9      1815   152747.07   161180.47   313927.54
 1824    9      1814   151977.39   159821.06   311798.46
 1824   10      1814   150434.41   158665.89   309100.30
 1824   10      1813   149695.42   157347.56   307042.99
 1824   11      1813   148229.91   156293.80   304523.71
 1824   11      1812   147760.28   155254.11   303014.39
 1824   12      1812   146469.88   154394.25   300864.13
 1824   12      1811   146231.67   153603.89   299835.57
 1824   13      1811   145029.34   152858.75   297888.09
 1824   13      1810   144382.07   151380.50   295762.57
 1824   14      1810   143862.76   150907.31   294770.07
 1824   14      1809   143044.83   150026.00   293070.83
 1824   15      1809   142535.20   149587.06   292122.25
 1824   15      1808   141758.75   148800.94   290559.69
 1824   16      1808   141226.13   148337.08   289563.21
 1824   16      1807   140229.57   147401.24   287630.81
 1824   17      1807   139591.91   146815.33   286407.24
 1824   17      1806   137208.53   144472.29   281680.81
 1824   18      1806   136098.77   143345.66   279444.43
 1824   18      1805   138733.72   140712.16   279445.88
 1824   19      1805   137968.48   140284.88   278253.36
 1824   19      1804   136950.48   139096.72   276047.20
 1824   20      1804   136156.89   138564.33   274721.22
 1824   20      1803   135141.13   137330.70   272471.84
 1824   21      1803   134352.25   136759.38   271111.63
 1824   21      1802   133234.28   135351.81   268586.09
 1824   22      1802   132403.68   134710.66   267114.33
 1824   22      1801   132318.91   134265.35   266584.26
 1824   23      1801   131849.88   133989.86   265839.74
 1824   23      1800   137557.23   134434.41   271991.64
 1824   24      1800   137302.20   134380.95   271683.16
 1824   24      1799   135963.05   132634.94   268597.99
 1824   25      1799   135428.20   132338.51   267766.70
 1824   25      1798   133017.11   129538.27   262555.38
 1824   26      1798   132183.78   128985.32   261169.10
 1824   26      1797   129098.45   125529.00   254627.45
 1824   27      1797   128096.04   124830.30   252926.34
 1824   27      1796   124822.99   121204.01   246027.00
 1824   28      1796   123775.56   120478.42   244253.98
 1824   28      1795   135244.73   117065.65   252310.38
 1824   29      1795   134225.48   116403.48   250628.97
 1824   29      1794   128189.24   110797.93   238987.17
 1824   30      1794   127335.97   110298.92   237634.89
 1824   30      1793   122372.44   105629.29   228001.73
 1824   31      1793   121747.08   105340.20   227087.28
 1824   31      1792   117527.44   101318.45   218845.89
 1824   32      1792   117017.89   101142.49   218160.38
 1824   32      1791   112872.57    97200.81   210073.37
 1824   33      1791   112293.83    96975.41   209269.23
 1824   33      1790   112869.44    92621.04   205490.48
 1824   34      1790   111926.40    91982.65   203909.05
 1824   34      1789   111942.50    91834.63   203777.13
 1824   35      1789   111039.22    91244.47   202283.69
 1824   35      1788   111280.29    91297.34   202577.63
 1824   36      1788   110418.83    90753.27   201172.10
 1824   36      1787   111234.16    91296.31   202530.47
 1824   37      1787   110529.25    90896.74   201425.99
 1824   37      1786   112484.42    92413.14   204897.56
 1824   38      1786   112088.12    92283.77   204371.89
 1824   38      1785   103540.66    93631.72   197172.38
 1824   39      1785   102840.51    93054.00   195894.51
 1824   39      1784   102688.57    92976.99   195665.56
 1824   40      1784   101999.86    92413.84   194413.70
 1824   40      1783   101768.95    92263.17   194032.12
 1824   41      1783   101044.23    91656.54   192700.77
 1824   41      1782   100403.10    91124.54   191527.64
 1824   42      1782    99551.48    90391.31   189942.80
 1824   42      1781    98497.91    89476.31   187974.22
 1824   43      1781    97549.14    88643.10   186192.24
 1824   43      1780    96944.57    88492.54   185437.11
 1824   44      1780    96441.58    88017.22   184458.80
 1824   44      1779    95015.57    86756.99   181772.56
 1824   45      1779    94396.00    86155.89   180551.89
 1824   45      1778    92586.24    84530.88   177117.12
 1824   46      1778    91857.16    83803.99   175661.15
 1824   46      1777    89758.52    81903.76   171662.28
 1824   47      1777    88938.37    81070.66   170009.02
 1824   47      1776    86432.28    78786.43   165218.71
 1824   48      1776    85467.04    77801.20   163268.24
 1824   48      1775    89803.24    75317.46   165120.70
 1824   49      1775    88740.49    74328.38   163068.87
 1824   49      1774    85909.41    71943.85   157853.26
 1824   50      1774    84930.76    71033.41   155964.17
 1824   50      1773    82825.17    69288.23   152113.40
 1824   51      1773    81998.03    68523.63   150521.67
 1824   51      1772    80581.36    67391.86   147973.22
 1824   52      1772    79881.77    66752.56   146634.34
 1824   52      1771    78565.42    65735.82   144301.24
 1824   53      1771    77810.65    65064.95   142875.60
 1824   53      1770    75223.99    63687.54   138911.53
 1824   54      1770    74346.98    62888.00   137234.98
 1824   54      1769    74864.52    63457.34   138321.86
 1824   55      1769    73944.80    62625.16   136569.95
 1824   55      1768    74304.45    63019.26   137323.71
 1824   56      1768    73287.59    62111.10   135398.69
 1824   56      1767    73497.09    62330.44   135827.54
 1824   57      1767    72387.09    61356.64   133743.73
 1824   57      1766    72650.95    61566.45   134217.40
 1824   58      1766    71500.82    60572.45   132073.27
 1824   58      1765    67061.20    60876.13   127937.33
 1824   59      1765    65919.52    59863.28   125782.80
 1824   59      1764    65426.73    59332.12   124758.84
 1824   60      1764    64213.50    58261.70   122475.20
 1824   60      1763    63689.89    57729.88   121419.77
 1824   61      1763    62411.29    56606.40   119017.69
 1824   61      1762    61802.92    56036.64   117839.55
 1824   62      1762    60457.75    54847.58   115305.33
 1824   62      1761    59345.31    53844.62   113189.93
 1824   63      1761    57807.92    52469.39   110277.31
 1824   63      1760    55138.28    51762.29   106900.57
 1824   64      1760    53853.55    50569.54   104423.08
 1824   64      1759    53004.20    49806.03   102810.23
 1824   65      1759    51664.44    48550.17   100214.61
 1824   65      1758    50687.49    47647.44    98334.93
 1824   66      1758    49273.53    46321.09    95594.61
 1824   66      1757    48215.13    45316.96    93532.09
 1824   67      1757    46735.45    43933.10    90668.54
 1824   67      1756    45595.80    42825.25    88421.04
 1824   68      1756    44031.20    41368.81    85400.01
 1824   68      1755    44351.92    40215.87    84567.79
 1824   69      1755    43608.85    38954.39    82563.24
 1824   69      1754    41557.34    37674.18    79231.52
 1824   70      1754    40679.72    36331.54    77011.26
 1824   70      1753    38513.77    34922.44    73436.21
 1824   71      1753    37481.18    33481.83    70963.01
 1824   71      1752    35135.12    31881.82    67016.94
 1824   72      1752    33958.41    30354.43    64312.84
 1824   72      1751    31870.78    28935.25    60806.03
 1824   73      1751    30721.59    27477.12    58198.70
 1824   73      1750    28004.00    26203.26    54207.25
 1824   74      1750    26616.08    24932.44    51548.51
 1824   74      1749    24845.63    23235.34    48080.98
 1824   75      1749    23494.29    22001.53    45495.82
 1824   75      1748    21865.44    20413.45    42278.89
 1824   76      1748    20563.26    19230.54    39793.81
 1824   76      1747    19019.50    17700.85    36720.35
 1824   77      1747    17740.71    16544.34    34285.06
 1824   77      1746    16480.26    15268.37    31748.63
 1824   78      1746    15287.85    14195.89    29483.73
 1824   78      1745    14352.68    13377.23    27729.91
 1824   79      1745    13315.76    12341.17    25656.93
 1824   79      1744    12469.80    11578.27    24048.07
 1824   80      1744    10810.15    10008.94    20819.09
 1824   80      1743    10035.35     9366.97    19402.32
 1824   81      1743     9056.59     8431.26    17487.86
 1824   81      1742     8406.30     7891.71    16298.01
 1824   82      1742     7496.13     7023.30    14519.43
 1824   82      1741     6942.74     6551.36    13494.10
 1824   83      1741     6121.74     5769.04    11890.78
 1824   83      1740     5639.39     5340.08    10979.47
 1824   84      1740     4928.15     4662.63     9590.78
 1824   84      1739     4511.81     4265.97     8777.78
 1824   85      1739     3925.15     3706.16     7631.31
 1824   85      1738     3572.10     3354.32     6926.41
 1824   86      1738     3114.16     2917.07     6031.23
 1824   86      1737     2819.91     2622.27     5442.18
 1824   87      1737     2467.57     2285.28     4752.84
 1824   87      1736     2232.95     2058.26     4291.21
 1824   88      1736     1962.00     1799.13     3761.14
 1824   88      1735     1779.20     1628.93     3408.12
 1824   89      1735     1565.45     1425.27     2990.71
 1824   89      1734     1427.00     1304.91     2731.90
 1824   90      1734     1246.91     1134.86     2381.77
 1824   90      1733     1141.86     1052.63     2194.49
 1824   91      1733      985.59      906.91     1892.50
 1824   91      1732      902.30      839.78     1742.09
 1824   92      1732      766.39      714.33     1480.72
 1824   92      1731      698.81      655.73     1354.54
 1824   93      1731      583.32      549.72     1133.04
 1824   93      1730      529.79      503.10     1032.89
 1824   94      1730      434.79      415.69      850.48
 1824   94      1729      385.81      372.96      758.77
 1824   95      1729      310.47      302.44      612.91
 1824   95      1728      264.84      261.85      526.69
 1824   96      1728      209.03      208.25      417.28
 1824   96      1727      177.24      178.93      356.17
 1824   97      1727      137.15      138.95      276.10
 1824   97      1726      117.58      119.74      237.32
 1824   98      1726       89.93       90.92      180.85
 1824   98      1725       75.28       76.55      151.83
 1824   99      1725       56.79       56.41      113.20
 1824   99      1724       46.51       47.31       93.82
 1824   100     1724       34.60       34.54       69.14
 1824   100     1723       29.09       28.30       57.39
 1824   101     1723       22.41       21.61       44.01
 1824   101     1722       18.39       18.73       37.12
 1824   102     1722       13.99       14.08       28.07
 1824   102     1721       11.31       12.24       23.55
 1824   103     1721        8.48        9.05       17.53
 1824   103     1720        7.03        7.24       14.26
 1824   104     1720        5.21        5.20       10.41
 1824   104     1719        4.08        4.30        8.38
 1824   105     1719        2.92        3.00        5.92
 1824   105     1718        2.28        2.47        4.74
 1824   106     1718        1.56        1.61        3.17
 1824   106     1717        1.20        1.24        2.43
 1824   107     1717        0.79        0.76        1.55
 1824   107     1716        0.44        0.71        1.15
 1824   108     1716        0.19        0.39        0.59
 1824   108     1715        0.00        0.11        0.11
 1824   109     1715        0.00        0.00        0.00
 1824   109     1714        0.00        0.00        0.00
 1824   110+       .        0.00        0.00        0.00
 1825    0      1825   241780.26   257971.59   499751.85
 1825    0      1824   206356.84   214289.31   420646.15
 1825    1      1824   193995.34   198717.46   392712.80
 1825    1      1823   186477.65   191211.58   377689.23
 1825    2      1823   181872.44   186087.75   367960.19
 1825    2      1822   177855.48   182149.53   360005.01
 1825    3      1822   173580.20   177457.49   351037.69
 1825    3      1821   172422.59   176530.80   348953.39
 1825    4      1821   170123.12   173802.40   343925.52
 1825    4      1820   176844.03   178349.63   355193.66
 1825    5      1820   172295.15   172132.74   344427.89
 1825    5      1819   170329.21   170541.32   340870.53
 1825    6      1819   169590.40   169357.07   338947.48
 1825    6      1818   167295.99   167405.95   334701.94
 1825    7      1818   166833.52   166536.61   333370.13
 1825    7      1817   164726.36   164743.92   329470.29
 1825    8      1817   164624.01   164270.31   328894.32
 1825    8      1816   161870.24   161802.79   323673.03
 1825    9      1816   161857.01   161440.48   323297.49
 1825    9      1815   152319.95   160763.34   313083.29
 1825   10      1815   150709.25   159583.48   310292.72
 1825   10      1814   150070.03   158319.28   308389.30
 1825   11      1814   148579.78   157282.33   305862.11
 1825   11      1813   147935.78   156022.23   303958.01
 1825   12      1813   146502.49   155058.04   301560.53
 1825   12      1812   146207.19   154160.26   300367.45
 1825   13      1812   144911.44   153345.94   298257.39
 1825   13      1811   144774.57   152637.10   297411.67
 1825   14      1811   143520.00   151880.17   295400.17
 1825   14      1810   143600.67   150681.51   294282.18
 1825   15      1810   142979.23   150135.64   293114.87
 1825   15      1809   142246.62   149334.65   291581.27
 1825   16      1809   141603.51   148761.87   290365.38
 1825   16      1808   140915.04   148057.29   288972.34
 1825   17      1808   140244.65   147439.09   287683.74
 1825   17      1807   139257.00   146500.20   285757.20
 1825   18      1807   138487.17   145752.13   284239.30
 1825   18      1806   135750.73   142998.33   278749.05
 1825   19      1806   134525.26   141721.83   276247.09
 1825   19      1805   137609.16   139901.39   277510.55
 1825   20      1805   136745.15   139336.43   276081.58
 1825   20      1804   135791.38   138145.87   273937.25
 1825   21      1804   134933.13   137560.33   272493.46
 1825   21      1803   133980.96   136315.37   270296.33
 1825   22      1803   133140.12   135732.27   268872.39
 1825   22      1802   132026.47   134253.42   266279.88
 1825   23      1802   131155.83   133646.39   264802.22
 1825   23      1801   131466.60   133531.71   264998.31
 1825   24      1801   130963.86   133321.58   264285.44
 1825   24      1800   136912.71   133934.22   270846.93
 1825   25      1800   136624.29   133957.47   270581.75
 1825   25      1799   135032.90   131913.40   266946.31
 1825   26      1799   134467.25   131696.92   266164.17
 1825   26      1798   131785.24   128584.08   260369.32
 1825   27      1798   130921.38   128089.32   259010.69
 1825   27      1797   127697.36   124452.99   252150.36
 1825   28      1797   126666.34   123794.55   250460.89
 1825   28      1796   123379.87   120125.13   243504.99
 1825   29      1796   122305.91   119424.18   241730.09
 1825   29      1795   133835.87   116074.27   249910.14
 1825   30      1795   132790.94   115425.72   248216.66
 1825   30      1794   126954.51   109992.74   236947.24
 1825   31      1794   126072.65   109484.83   235557.47
 1825   31      1793   121371.61   105052.15   226423.76
 1825   32      1793   120708.73   104740.30   225449.03
 1825   32      1792   116645.19   100866.58   217511.78
 1825   33      1792   116089.10   100654.61   216743.71
 1825   33      1791   111920.71    96705.65   208626.36
 1825   34      1791   111286.96    96435.93   207722.89
 1825   34      1790   111549.64    91713.05   203262.69
 1825   35      1790   110547.01    91032.80   201579.81
 1825   35      1789   110656.31    90969.65   201625.96
 1825   36      1789   109686.71    90330.20   200016.91
 1825   36      1788   110030.59    90471.28   200501.87
 1825   37      1788   109108.92    89888.04   198996.96
 1825   37      1787   110137.19    90606.17   200743.36
 1825   38      1787   109379.14    90169.26   199548.40
 1825   38      1786   111693.75    91983.23   203676.97
 1825   39      1786   111253.85    91813.86   203067.70
 1825   39      1785   102445.34    92742.09   195187.43
 1825   40      1785   101712.76    92121.30   193834.06
 1825   40      1784   101605.03    92089.50   193694.53
 1825   41      1784   100893.91    91469.16   192363.06
 1825   41      1783   100649.33    91320.60   191969.93
 1825   42      1783    99906.68    90653.45   190560.13
 1825   42      1782    99155.72    90044.98   189200.70
 1825   43      1782    98285.25    89245.16   187530.41
 1825   43      1781    97151.73    88287.57   185439.30
 1825   44      1781    96177.66    87381.90   183559.56
 1825   44      1780    96041.73    87653.70   183695.44
 1825   45      1780    95501.64    87102.84   182604.47
 1825   45      1779    93992.65    85785.46   179778.11
 1825   46      1779    93319.40    85100.19   178419.58
 1825   46      1778    91448.16    83427.91   174876.08
 1825   47      1778    90647.94    82618.23   173266.16
 1825   47      1777    88521.30    80690.10   169211.40
 1825   48      1777    87614.62    79777.91   167392.53
 1825   48      1776    85039.48    77417.32   162456.79
 1825   49      1776    83975.13    76361.38   160336.51
 1825   49      1775    88300.01    73942.33   162242.34
 1825   50      1775    87130.40    72894.21   160024.61
 1825   50      1774    84475.69    70645.52   155121.20
 1825   51      1774    83385.53    69686.53   153072.06
 1825   51      1773    81530.02    68130.85   149660.87
 1825   52      1773    80596.88    67321.78   147918.66
 1825   52      1772    79403.21    66351.02   145754.23
 1825   53      1772    78605.46    65666.91   144272.38
 1825   53      1771    77323.93    64650.79   141974.71
 1825   54      1771    76481.43    63930.64   140412.08
 1825   54      1770    73854.49    62457.33   136311.82
 1825   55      1770    72901.39    61599.85   134501.24
 1825   55      1769    73447.07    62174.22   135621.29
 1825   56      1769    72452.02    61273.61   133725.63
 1825   56      1768    72777.80    61636.55   134414.35
 1825   57      1768    71675.95    60647.51   132323.45
 1825   57      1767    71856.53    60855.24   132711.77
 1825   58      1767    70644.07    59787.68   130431.75
 1825   58      1766    70940.80    60040.95   130981.75
 1825   59      1766    69665.19    58939.71   128604.89
 1825   59      1765    65321.34    59298.44   124619.78
 1825   60      1765    64034.78    58167.80   122202.58
 1825   60      1764    63571.44    57661.86   121233.29
 1825   61      1764    62190.68    56466.27   118656.94
 1825   61      1763    61732.57    55976.46   117709.02
 1825   62      1763    60298.04    54736.11   115034.15
 1825   62      1762    59752.61    54194.03   113946.63
 1825   63      1762    58266.95    52899.80   111166.75
 1825   63      1761    57086.59    51798.71   108885.30
 1825   64      1761    55430.23    50333.53   105763.76
 1825   64      1760    53126.27    49888.22   103014.49
 1825   65      1760    51752.95    48625.22   100378.17
 1825   65      1759    50938.29    47862.66    98800.95
 1825   66      1759    49510.87    46539.17    96050.04
 1825   66      1758    48543.95    45624.01    94167.95
 1825   67      1758    47044.23    44230.58    91274.81
 1825   67      1757    45994.68    43221.02    89215.70
 1825   68      1757    44418.10    41763.07    86181.16
 1825   68      1756    43271.51    40636.30    83907.81
 1825   69      1756    41594.21    39095.91    80690.12
 1825   69      1755    42822.49    38196.02    81018.51
 1825   70      1755    41955.19    36844.71    78799.90
 1825   70      1754    39863.32    35545.72    75409.04
 1825   71      1754    38856.42    34115.31    72971.73
 1825   71      1753    36649.52    32682.51    69332.02
 1825   72      1753    35518.68    31183.80    66702.48
 1825   72      1752    33130.64    29559.41    62690.05
 1825   73      1752    31890.15    28004.58    59894.73
 1825   73      1751    29916.88    26704.19    56621.07
 1825   74      1751    28741.41    25249.17    53990.59
 1825   74      1750    25853.60    24199.40    50052.99
 1825   75      1750    24479.84    22961.97    47441.81
 1825   75      1749    22788.60    21322.01    44110.61
 1825   76      1749    21460.03    20122.63    41582.66
 1825   76      1748    19911.20    18602.05    38513.25
 1825   77      1748    18632.02    17447.51    36079.53
 1825   77      1747    17134.52    15960.22    33094.74
 1825   78      1747    15871.44    14822.60    30694.04
 1825   78      1746    14719.76    13649.48    28369.24
 1825   79      1746    13537.28    12590.99    26128.27
 1825   79      1745    12778.01    11825.83    24603.84
 1825   80      1745    11158.03    10252.04    21410.07
 1825   80      1744    10297.78     9520.43    19818.21
 1825   81      1744     9287.75     8563.79    17851.53
 1825   81      1743     8576.01     7974.94    16550.96
 1825   82      1743     7641.47     7094.30    14735.77
 1825   82      1742     7056.54     6606.94    13663.48
 1825   83      1742     6214.01     5814.89    12028.90
 1825   83      1741     5732.36     5400.42    11132.77
 1825   84      1741     4998.37     4709.57     9707.93
 1825   84      1740     4598.17     4349.53     8947.70
 1825   85      1740     3983.92     3767.15     7751.08
 1825   85      1739     3660.47     3453.47     7113.93
 1825   86      1739     3169.80     2983.80     6153.60
 1825   86      1738     2906.89     2717.70     5624.60
 1825   87      1738     2519.25     2342.02     4861.27
 1825   87      1737     2306.49     2129.24     4435.73
 1825   88      1737     2000.97     1829.77     3830.73
 1825   88      1736     1835.90     1676.42     3512.31
 1825   89      1736     1591.60     1435.38     3026.98
 1825   89      1735     1463.08     1325.88     2788.96
 1825   90      1735     1259.23     1125.30     2384.53
 1825   90      1734     1158.92     1050.41     2209.32
 1825   91      1734      986.78      882.83     1869.61
 1825   91      1733      909.60      834.80     1744.41
 1825   92      1733      764.01      694.42     1458.43
 1825   92      1732      701.93      653.65     1355.58
 1825   93      1732      580.98      537.60     1118.59
 1825   93      1731      529.92      499.52     1029.44
 1825   94      1731      431.72      404.94      836.66
 1825   94      1730      391.97      375.04      767.01
 1825   95      1730      313.88      298.31      612.20
 1825   95      1729      277.59      270.41      548.00
 1825   96      1729      218.70      210.82      429.52
 1825   96      1728      184.71      183.67      368.38
 1825   97      1728      141.29      137.99      279.28
 1825   97      1727      119.83      120.69      240.51
 1825   98      1727       88.95       86.73      175.68
 1825   98      1726       78.06       77.80      155.85
 1825   99      1726       56.78       53.42      110.19
 1825   99      1725       48.82       47.27       96.10
 1825   100     1725       35.18       32.05       67.24
 1825   100     1724       30.35       29.99       60.34
 1825   101     1724       22.96       21.80       44.76
 1825   101     1723       19.54       18.63       38.17
 1825   102     1723       14.59       13.30       27.89
 1825   102     1722       12.12       12.03       24.15
 1825   103     1722        8.90        8.40       17.30
 1825   103     1721        7.28        7.66       14.94
 1825   104     1721        5.24        5.22       10.46
 1825   104     1720        4.45        4.31        8.76
 1825   105     1720        3.16        2.77        5.94
 1825   105     1719        2.44        2.44        4.88
 1825   106     1719        1.63        1.48        3.11
 1825   106     1718        1.27        1.24        2.51
 1825   107     1718        0.78        0.62        1.40
 1825   107     1717        0.63        0.56        1.19
 1825   108     1717        0.35        0.22        0.57
 1825   108     1716        0.09        0.26        0.36
 1825   109     1716        0.00        0.05        0.05
 1825   109     1715        0.00        0.00        0.00
 1825   110+       .        0.00        0.00        0.00
 1826    0      1826   221257.37   232287.47   453544.83
 1826    0      1825   227303.39   240351.89   467655.28
 1826    1      1825   207629.96   217416.88   425046.84
 1826    1      1824   189922.34   194468.14   384390.48
 1826    2      1824   183377.65   188105.77   371483.42
 1826    2      1823   179176.57   183273.52   362450.09
 1826    3      1823   175442.15   179658.96   355101.10
 1826    3      1822   171815.66   175618.04   347433.70
 1826    4      1822   170091.90   173975.16   344067.07
 1826    4      1821   168923.10   172553.43   341476.53
 1826    5      1821   166090.53   169678.35   335768.88
 1826    5      1820   171323.25   171132.69   342455.94
 1826    6      1820   167628.41   168473.33   336101.74
 1826    6      1819   168742.76   168495.96   337238.72
 1826    7      1819   165424.76   166179.40   331604.16
 1826    7      1818   166147.21   165848.15   331995.36
 1826    8      1818   163511.93   164201.78   327713.71
 1826    8      1817   164039.48   163693.87   327733.35
 1826    9      1817   161608.38   162232.76   323841.14
 1826    9      1816   161371.48   160972.22   322343.70
 1826   10      1816   160083.16   160618.07   320701.23
 1826   10      1815   150315.59   159214.80   309530.39
 1826   11      1815   149704.72   158333.21   308037.93
 1826   11      1814   148236.54   156970.54   305207.09
 1826   12      1814   147938.74   156394.69   304333.43
 1826   12      1813   146211.39   154801.54   301012.92
 1826   13      1813   146027.60   154372.14   300399.74
 1826   13      1812   144631.22   153105.23   297736.45
 1826   14      1812   143987.83   152358.39   296346.22
 1826   14      1811   143223.34   151627.15   294850.49
 1826   15      1811   142105.13   150687.82   292792.95
 1826   15      1810   142653.80   149855.79   292509.59
 1826   16      1810   142519.01   149108.34   291627.35
 1826   16      1809   141248.92   148447.73   289696.65
 1826   17      1809   140350.68   147418.03   287768.72
 1826   17      1808   139872.64   147096.18   286968.82
 1826   18      1808   138278.69   145844.54   284123.23
 1826   18      1807   138097.77   145373.02   283470.79
 1826   19      1807   136424.59   144350.04   280774.64
 1826   19      1806   134132.66   141312.47   275445.13
 1826   20      1806   134430.23   142450.17   276880.41
 1826   20      1805   136351.97   138896.85   275248.82
 1826   21      1805   135082.03   138304.71   273386.75
 1826   21      1804   134539.53   137099.13   271638.66
 1826   22      1804   133547.99   136458.67   270006.66
 1826   22      1803   132744.03   135259.63   268003.66
 1826   23      1803   132171.84   134602.48   266774.31
 1826   23      1802   130755.19   133172.49   263927.68
 1826   24      1802   130832.49   132752.51   263584.99
 1826   24      1801   130556.60   132856.60   263413.20
 1826   25      1801   129244.03   130697.15   259941.18
 1826   25      1800   136209.35   133510.32   269719.67
 1826   26      1800   132731.24   130454.82   263186.06
 1826   26      1799   134047.31   131269.81   265317.12
 1826   27      1799   132127.15   129610.92   261738.06
 1826   27      1798   130500.13   127683.17   258183.30
 1826   28      1798   130159.91   127487.67   257647.58
 1826   28      1797   126247.47   123410.30   249657.77
 1826   29      1797   126825.28   124035.87   250861.15
 1826   29      1796   121893.09   119062.77   240955.86
 1826   30      1796   122809.21   119910.26   242719.47
 1826   30      1795   132386.72   115086.99   247473.70
 1826   31      1795   132512.44   115701.37   248213.81
 1826   31      1794   125674.86   109165.46   234840.31
 1826   32      1794   125274.67   109123.76   234398.43
 1826   32      1793   120314.06   104435.87   224749.93
 1826   33      1793   119073.51   103492.23   222565.74
 1826   33      1792   115694.24   100360.70   216054.94
 1826   34      1792   114094.81    98992.68   213087.49
 1826   34      1791   110888.61    96148.12   207036.72
 1826   35      1791   109723.91    95113.27   204837.18
 1826   35      1790   110142.68    90746.65   200889.34
 1826   36      1790   110516.69    91067.48   201584.17
 1826   36      1789   109277.56    90041.76   199319.32
 1826   37      1789   109330.02    90148.45   199478.47
 1826   37      1788   108696.93    89593.26   198290.19
 1826   38      1788   108332.15    89417.26   197749.41
 1826   38      1787   108966.28    89864.10   198830.38
 1826   39      1787   107608.80    88929.59   196538.39
 1826   39      1786   110842.11    91494.26   202336.37
 1826   40      1786   107707.64    89156.73   196864.36
 1826   40      1785   101303.45    91784.19   193087.65
 1826   41      1785   100373.61    90735.45   191109.06
 1826   41      1784   100485.67    91115.55   191601.22
 1826   42      1784    99290.89    89919.23   189210.12
 1826   42      1783    99497.49    90285.34   189782.83
 1826   43      1783    98302.21    89182.62   187484.84
 1826   43      1782    97873.10    88864.55   186737.65
 1826   44      1782    97161.79    88285.38   185447.17
 1826   44      1781    95760.52    86990.80   182751.32
 1826   45      1781    95421.19    86802.55   182223.73
 1826   45      1780    95077.62    86703.14   181780.76
 1826   46      1780    93102.11    84866.65   177968.76
 1826   46      1779    92887.14    84693.85   177580.99
 1826   47      1779    91476.16    83364.70   174840.86
 1826   47      1778    90206.20    82207.09   172413.30
 1826   48      1778    89332.75    81346.97   170679.72
 1826   48      1777    87162.18    79363.82   166526.00
 1826   49      1777    86727.90    78872.69   165600.59
 1826   49      1776    83510.74    75946.20   159456.93
 1826   50      1776    83786.69    76060.02   159846.71
 1826   50      1775    86653.28    72478.87   159132.15
 1826   51      1775    86633.55    72691.44   159324.99
 1826   51      1774    82896.67    69268.33   152165.00
 1826   52      1774    82449.87    68999.96   151449.84
 1826   52      1773    80097.74    66897.11   146994.85
