Denmark,  Exposures (Lexis triangle)	Last modified: 24 Feb 2024;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1835    0      1835     9310.07     9678.43    18988.50
 1835    0      1834     8479.24     8799.26    17278.51
 1835    1      1834     7926.33     8077.30    16003.63
 1835    1      1833     7505.66     7653.46    15159.12
 1835    2      1833     7286.70     7408.60    14695.30
 1835    2      1832     6850.24     6965.36    13815.60
 1835    3      1832     6692.47     6791.69    13484.15
 1835    3      1831     6554.67     6654.85    13209.52
 1835    4      1831     6453.32     6551.13    13004.46
 1835    4      1830     6531.77     6635.77    13167.54
 1835    5      1830     6458.45     6563.66    13022.11
 1835    5      1829     6514.83     6636.13    13150.96
 1835    6      1829     6451.09     6572.23    13023.32
 1835    6      1828     6539.23     6659.67    13198.89
 1835    7      1828     6482.29     6600.86    13083.14
 1835    7      1827     6683.55     6805.88    13489.44
 1835    8      1827     6632.43     6752.49    13384.92
 1835    8      1826     6805.57     6931.57    13737.14
 1835    9      1826     6759.26     6883.90    13643.16
 1835    9      1825     6873.89     6991.46    13865.35
 1835   10      1825     6832.11     6950.16    13782.27
 1835   10      1824     7039.85     7016.14    14055.99
 1835   11      1824     7000.66     6979.82    13980.49
 1835   11      1823     6945.92     6934.02    13879.94
 1835   12      1823     6909.75     6902.18    13811.93
 1835   12      1822     6832.74     6833.94    13666.69
 1835   13      1822     6799.37     6805.43    13604.80
 1835   13      1821     6698.78     6711.94    13410.72
 1835   14      1821     6668.00     6685.60    13353.60
 1835   14      1820     6555.85     6567.79    13123.64
 1835   15      1820     6527.40     6542.76    13070.16
 1835   15      1819     6532.27     6440.47    12972.74
 1835   16      1819     6505.74     6415.56    12921.30
 1835   16      1818     6414.32     6325.87    12740.19
 1835   17      1818     6389.06     6300.91    12689.97
 1835   17      1817     6287.77     6198.09    12485.86
 1835   18      1817     6263.09     6172.76    12435.85
 1835   18      1816     6070.74     5976.73    12047.47
 1835   19      1816     6045.97     5950.69    11996.66
 1835   19      1815     5724.15     5626.14    11350.29
 1835   20      1815     5698.48     5598.57    11297.04
 1835   20      1814     5323.90     5242.07    10565.97
 1835   21      1814     5297.46     5214.14    10511.60
 1835   21      1813     5125.98     5030.62    10156.60
 1835   22      1813     5098.72     5002.15    10100.87
 1835   22      1812     5023.72     4915.11     9938.83
 1835   23      1812     4995.87     4886.53     9882.39
 1835   23      1811     4962.76     4843.30     9806.07
 1835   24      1811     4934.53     4815.05     9749.58
 1835   24      1810     4890.76     4768.13     9658.89
 1835   25      1810     4862.32     4740.44     9602.76
 1835   25      1809     4635.65     4539.86     9175.51
 1835   26      1809     4607.23     4513.05     9120.28
 1835   26      1808     4604.36     4511.58     9115.95
 1835   27      1808     4576.02     4485.27     9061.28
 1835   27      1807     4603.78     4517.36     9121.14
 1835   28      1807     4575.60     4491.22     9066.82
 1835   28      1806     4603.95     4526.52     9130.47
 1835   29      1806     4576.01     4500.24     9076.25
 1835   29      1805     4594.96     4535.20     9130.17
 1835   30      1805     4567.30     4508.61     9075.91
 1835   30      1804     4677.31     4700.71     9378.03
 1835   31      1804     4649.84     4673.31     9323.15
 1835   31      1803     4581.51     4616.38     9197.89
 1835   32      1803     4553.92     4588.12     9142.04
 1835   32      1802     4471.84     4517.72     8989.55
 1835   33      1802     4443.80     4488.46     8932.26
 1835   33      1801     4354.57     4411.13     8765.69
 1835   34      1801     4325.75     4380.73     8706.48
 1835   34      1800     4212.67     4262.42     8475.09
 1835   35      1800     4182.91     4231.08     8413.98
 1835   35      1799     4068.94     3954.86     8023.80
 1835   36      1799     4038.09     3922.10     7960.19
 1835   36      1798     3924.15     3825.37     7749.52
 1835   37      1798     3892.70     3791.88     7684.57
 1835   37      1797     3823.38     3738.62     7562.00
 1835   38      1797     3791.76     3704.81     7496.58
 1835   38      1796     3717.79     3647.69     7365.48
 1835   39      1796     3686.47     3614.00     7300.46
 1835   39      1795     3603.66     3534.01     7137.67
 1835   40      1795     3573.03     3500.96     7073.99
 1835   40      1794     3739.37     3514.87     7254.24
 1835   41      1794     3709.64     3482.15     7191.79
 1835   41      1793     3610.41     3408.82     7019.23
 1835   42      1793     3581.51     3376.31     6957.82
 1835   42      1792     3480.22     3299.71     6779.93
 1835   43      1792     3452.05     3267.04     6719.09
 1835   43      1791     3332.17     3171.71     6503.88
 1835   44      1791     3304.63     3138.51     6443.14
 1835   44      1790     3158.99     3012.16     6171.14
 1835   45      1790     3131.96     2978.22     6110.18
 1835   45      1789     2957.57     2777.04     5734.61
 1835   46      1789     2930.79     2742.09     5672.87
 1835   46      1788     2862.83     2687.23     5550.06
 1835   47      1788     2835.91     2651.55     5487.46
 1835   47      1787     2795.19     2619.06     5414.25
 1835   48      1787     2767.70     2582.91     5350.61
 1835   48      1786     2746.93     2567.20     5314.13
 1835   49      1786     2718.45     2530.83     5249.28
 1835   49      1785     2727.41     2539.90     5267.30
 1835   50      1785     2697.61     2503.48     5201.09
 1835   50      1784     2766.00     2550.70     5316.70
 1835   51      1784     2734.75     2514.16     5248.92
 1835   51      1783     2727.44     2514.95     5242.39
 1835   52      1783     2695.03     2477.88     5172.92
 1835   52      1782     2684.65     2478.14     5162.79
 1835   53      1782     2651.41     2440.08     5091.48
 1835   53      1781     2637.98     2439.61     5077.59
 1835   54      1781     2604.21     2400.09     5004.30
 1835   54      1780     2592.99     2398.57     4991.56
 1835   55      1780     2558.99     2357.19     4916.18
 1835   55      1779     2560.33     2332.62     4892.95
 1835   56      1779     2526.04     2289.38     4815.42
 1835   56      1778     2504.38     2281.32     4785.70
 1835   57      1778     2469.53     2236.59     4706.11
 1835   57      1777     2438.42     2217.33     4655.76
 1835   58      1777     2402.65     2171.56     4574.21
 1835   58      1776     2346.74     2127.60     4474.34
 1835   59      1776     2309.68     2081.23     4390.91
 1835   59      1775     2211.50     1994.87     4206.37
 1835   60      1775     2173.01     1948.37     4121.38
 1835   60      1774     2116.74     1862.68     3979.42
 1835   61      1774     2076.32     1816.00     3892.31
 1835   61      1773     2006.39     1757.45     3763.84
 1835   62      1773     1964.20     1710.45     3674.65
 1835   62      1772     1905.85     1661.70     3567.55
 1835   63      1772     1861.93     1614.08     3476.01
 1835   63      1771     1816.58     1575.79     3392.37
 1835   64      1771     1770.96     1527.28     3298.24
 1835   64      1770     1749.66     1507.35     3257.01
 1835   65      1770     1702.62     1457.83     3160.45
 1835   65      1769     1684.35     1442.59     3126.94
 1835   66      1769     1635.76     1391.88     3027.64
 1835   66      1768     1625.89     1376.56     3002.44
 1835   67      1768     1576.39     1325.08     2901.47
 1835   67      1767     1560.35     1303.29     2863.63
 1835   68      1767     1510.45     1251.42     2761.86
 1835   68      1766     1482.49     1220.95     2703.45
 1835   69      1766     1432.69     1169.06     2601.76
 1835   69      1765     1387.88     1130.62     2518.50
 1835   70      1765     1338.75     1079.18     2417.93
 1835   70      1764     1262.83     1036.24     2299.07
 1835   71      1764     1214.23      985.45     2199.68
 1835   71      1763     1162.87      946.84     2109.72
 1835   72      1763     1114.73      897.19     2011.92
 1835   72      1762     1065.96      863.77     1929.73
 1835   73      1762     1017.99      815.67     1833.66
 1835   73      1761     1003.20      797.06     1800.26
 1835   74      1761      955.12      750.93     1706.04
 1835   74      1760      911.41      721.30     1632.71
 1835   75      1760      863.17      677.57     1540.74
 1835   75      1759      828.33      651.86     1480.19
 1835   76      1759      779.83      610.39     1390.22
 1835   76      1758      751.04      586.05     1337.09
 1835   77      1758      703.05      546.72     1249.77
 1835   77      1757      676.47      521.60     1198.07
 1835   78      1757      629.71      484.09     1113.80
 1835   78      1756      602.79      458.38     1061.17
 1835   79      1756      557.96      422.40      980.36
 1835   79      1755      530.66      397.33      927.99
 1835   80      1755      488.45      362.62      851.07
 1835   80      1754      460.12      338.55      798.66
 1835   81      1754      420.94      305.27      726.21
 1835   81      1753      393.56      282.51      676.07
 1835   82      1753      357.64      251.13      608.76
 1835   82      1752      333.02      232.31      565.33
 1835   83      1752      300.49      203.39      503.89
 1835   83      1751      278.96      188.20      467.16
 1835   84      1751      249.99      162.31      412.30
 1835   84      1750      230.29      150.30      380.59
 1835   85      1750      204.89      127.82      332.71
 1835   85      1749      186.15      118.58      304.73
 1835   86      1749      164.50       99.90      264.40
 1835   86      1748      146.75       92.89      239.64
 1835   87      1748      128.53       77.64      206.17
 1835   87      1747      112.56       71.59      184.15
 1835   88      1747       97.51       59.46      156.97
 1835   88      1746       84.21       53.81      138.01
 1835   89      1746       72.08       44.49      116.57
 1835   89      1745       61.72       39.37      101.09
 1835   90      1745       52.20       32.50       84.70
 1835   90      1744       44.42       28.04       72.46
 1835   91      1744       37.32       23.32       60.64
 1835   91      1743       32.39       19.40       51.79
 1835   92      1743       27.23       16.34       43.56
 1835   92      1742       24.53       13.26       37.79
 1835   93      1742       20.91       11.38       32.29
 1835   93      1741       18.88        9.34       28.23
 1835   94      1741       16.39        8.20       24.59
 1835   94      1740       14.47        6.60       21.07
 1835   95      1740       12.70        5.76       18.46
 1835   95      1739       10.41        4.75       15.17
 1835   96      1739        9.15        4.02       13.17
 1835   96      1738        6.98        3.61       10.59
 1835   97      1738        6.10        2.94        9.04
 1835   97      1737        4.42        2.43        6.86
 1835   98      1737        3.83        1.87        5.70
 1835   98      1736        2.48        1.51        3.98
 1835   99      1736        2.09        1.06        3.14
 1835   99      1735        1.16        0.95        2.10
 1835   100     1735        0.89        0.63        1.52
 1835   100     1734        0.47        0.59        1.06
 1835   101     1734        0.28        0.43        0.71
 1835   101     1733        0.19        0.43        0.62
 1835   102     1733        0.05        0.39        0.43
 1835   102     1732        0.13        0.39        0.52
 1835   103     1732        0.02        0.39        0.41
 1835   103     1731        0.11        0.65        0.76
 1835   104     1731        0.03        0.65        0.68
 1835   104     1730        0.16        0.28        0.44
 1835   105     1730        0.08        0.28        0.36
 1835   105     1729        0.22        0.03        0.25
 1835   106     1729        0.14        0.03        0.17
 1835   106     1728        0.23        0.00        0.23
 1835   107     1728        0.15        0.00        0.15
 1835   107     1727        0.21        0.00        0.21
 1835   108     1727        0.14        0.00        0.14
 1835   108     1726        0.12        0.00        0.12
 1835   109     1726        0.07        0.00        0.07
 1835   109     1725        0.02        0.00        0.02
 1835   110+       .        0.00        0.00        0.00
 1836    0      1836     9242.67     9601.76    18844.43
 1836    0      1835     8738.33     8946.90    17685.23
 1836    1      1835     8172.80     8250.82    16423.62
 1836    1      1834     7791.64     7927.57    15719.21
 1836    2      1834     7605.46     7720.15    15325.61
 1836    2      1833     7196.20     7306.70    14502.89
 1836    3      1833     7065.16     7163.54    14228.70
 1836    3      1832     6638.10     6734.47    13372.58
 1836    4      1832     6563.38     6660.25    13223.64
 1836    4      1831     6419.35     6518.92    12938.27
 1836    5      1831     6369.10     6472.76    12841.86
 1836    5      1830     6429.93     6536.30    12966.24
 1836    6      1830     6383.87     6492.92    12876.79
 1836    6      1829     6424.83     6545.93    12970.76
 1836    7      1829     6380.90     6502.56    12883.46
 1836    7      1828     6458.21     6576.05    13034.26
 1836    8      1828     6417.13     6534.05    12951.19
 1836    8      1827     6610.48     6729.59    13340.07
 1836    9      1827     6572.99     6690.32    13263.31
 1836    9      1826     6739.38     6863.33    13602.70
 1836   10      1826     6706.53     6828.37    13534.90
 1836   10      1825     6814.26     6932.21    13746.47
 1836   11      1825     6784.86     6901.01    13685.87
 1836   11      1824     6984.50     6964.12    13948.62
 1836   12      1824     6958.22     6936.47    13894.68
 1836   12      1823     6894.95     6888.23    13783.18
 1836   13      1823     6870.72     6863.32    13734.03
 1836   13      1822     6785.60     6792.74    13578.34
 1836   14      1822     6762.37     6769.74    13532.10
 1836   14      1821     6654.94     6673.68    13328.62
 1836   15      1821     6631.74     6651.97    13283.71
 1836   15      1820     6514.76     6531.17    13045.93
 1836   16      1820     6491.14     6509.64    13000.78
 1836   16      1819     6493.36     6404.00    12897.36
 1836   17      1819     6469.36     6382.21    12851.57
 1836   17      1818     6376.83     6289.14    12665.97
 1836   18      1818     6352.60     6266.45    12619.05
 1836   18      1817     6250.87     6160.54    12411.41
 1836   19      1817     6226.58     6136.31    12362.89
 1836   19      1816     6033.64     5937.78    11971.42
 1836   20      1816     6009.23     5910.92    11920.15
 1836   20      1815     5685.94     5584.81    11270.75
 1836   21      1815     5661.76     5556.46    11218.21
 1836   21      1814     5284.70     5199.75    10484.45
 1836   22      1814     5260.43     5169.97    10430.40
 1836   22      1813     5085.74     4987.41    10073.15
 1836   23      1813     5061.21     4956.92    10018.13
 1836   23      1812     4982.68     4871.73     9854.40
 1836   24      1812     4957.71     4841.24     9798.95
 1836   24      1811     4921.14     4800.48     9721.62
 1836   25      1811     4895.55     4770.50     9666.05
 1836   25      1810     4848.74     4726.32     9575.06
 1836   26      1810     4822.51     4697.36     9519.87
 1836   26      1809     4593.48     4499.30     9092.78
 1836   27      1809     4566.59     4471.05     9037.65
 1836   27      1808     4562.13     4471.74     9033.88
 1836   28      1808     4534.61     4443.96     8978.57
 1836   28      1807     4561.61     4477.78     9039.39
 1836   29      1807     4533.47     4450.22     8983.69
 1836   29      1806     4561.93     4486.75     9048.69
 1836   30      1806     4533.19     4459.29     8992.48
 1836   30      1805     4553.15     4494.92     9048.07
 1836   31      1805     4523.82     4466.91     8990.73
 1836   31      1804     4635.54     4659.27     9294.82
 1836   32      1804     4605.58     4630.39     9235.97
 1836   32      1803     4539.38     4573.58     9112.96
 1836   33      1803     4508.75     4543.33     9052.08
 1836   33      1802     4428.93     4473.25     8902.18
 1836   34      1802     4397.60     4441.15     8838.75
 1836   34      1801     4310.47     4364.69     8675.15
 1836   35      1801     4278.51     4330.72     8609.23
 1836   35      1800     4167.16     4214.12     8381.28
 1836   36      1800     4134.47     4177.89     8312.36
 1836   36      1799     4022.01     3904.52     7926.52
 1836   37      1799     3988.91     3867.23     7856.14
 1836   37      1798     3876.45     3774.03     7650.48
 1836   38      1798     3843.19     3736.72     7579.90
 1836   38      1797     3775.52     3687.06     7462.58
 1836   39      1797     3742.33     3650.74     7393.07
 1836   39      1796     3670.40     3596.71     7267.11
 1836   40      1796     3637.50     3562.41     7199.91
 1836   40      1795     3557.29     3484.39     7041.68
 1836   41      1795     3524.86     3451.77     6976.63
 1836   41      1794     3694.24     3466.07     7160.31
 1836   42      1794     3662.38     3434.52     7096.89
 1836   42      1793     3566.46     3360.37     6926.83
 1836   43      1793     3535.24     3328.88     6864.12
 1836   43      1792     3437.34     3250.91     6688.25
 1836   44      1792     3406.85     3218.50     6625.35
 1836   44      1791     3290.27     3121.83     6412.09
 1836   45      1791     3260.57     3087.74     6348.31
 1836   45      1790     3117.90     2960.75     6078.65
 1836   46      1790     3088.89     2924.58     6013.47
 1836   46      1789     2916.90     2723.95     5640.84
 1836   47      1789     2888.34     2686.31     5574.64
 1836   47      1788     2822.01     2632.97     5454.98
 1836   48      1788     2793.64     2594.49     5388.13
 1836   48      1787     2753.62     2564.12     5317.74
 1836   49      1787     2725.16     2525.44     5250.59
 1836   49      1786     2704.02     2512.05     5216.07
 1836   50      1786     2675.24     2473.69     5148.93
 1836   50      1785     2682.69     2484.86     5167.54
 1836   51      1785     2653.26     2446.92     5100.18
 1836   51      1784     2719.33     2495.52     5214.85
 1836   52      1784     2689.09     2457.55     5146.65
 1836   52      1783     2679.13     2458.98     5138.10
 1836   53      1783     2647.86     2420.44     5068.30
 1836   53      1782     2635.04     2420.65     5055.70
 1836   54      1782     2602.53     2381.00     4983.54
 1836   54      1781     2587.41     2379.89     4967.31
 1836   55      1781     2553.48     2338.65     4892.14
 1836   55      1780     2541.76     2336.05     4877.80
 1836   56      1780     2506.23     2293.12     4799.35
 1836   56      1779     2508.29     2267.41     4775.70
 1836   57      1779     2471.13     2223.03     4694.16
 1836   57      1778     2451.17     2213.98     4665.15
 1836   58      1778     2412.33     2168.46     4580.79
 1836   58      1777     2383.58     2148.51     4532.09
 1836   59      1777     2343.02     2102.16     4445.18
 1836   59      1776     2289.81     2057.92     4347.73
 1836   60      1776     2247.67     2011.10     4258.77
 1836   60      1775     2152.25     1924.94     4077.18
 1836   61      1775     2108.23     1877.53     3985.76
 1836   61      1774     2054.70     1792.36     3847.06
 1836   62      1774     2009.11     1744.25     3753.36
 1836   62      1773     1941.78     1686.48     3628.26
 1836   63      1773     1894.79     1637.40     3532.20
 1836   63      1772     1838.75     1589.65     3428.40
 1836   64      1772     1790.51     1539.37     3329.88
 1836   64      1771     1747.08     1502.26     3249.33
 1836   65      1771     1697.94     1450.71     3148.65
 1836   65      1770     1678.09     1432.14     3110.23
 1836   66      1770     1627.72     1379.35     3007.07
 1836   66      1769     1610.69     1365.75     2976.44
 1836   67      1769     1559.33     1312.49     2871.82
 1836   67      1768     1550.91     1298.80     2849.71
 1836   68      1768     1498.57     1245.84     2744.41
 1836   68      1767     1484.68     1225.26     2709.94
 1836   69      1767     1431.37     1173.36     2604.72
 1836   69      1766     1406.76     1143.33     2550.09
 1836   70      1766     1352.66     1093.24     2445.90
 1836   70      1765     1312.74     1054.10     2366.84
 1836   71      1765     1257.76     1005.82     2263.57
 1836   71      1764     1188.21      961.07     2149.28
 1836   72      1764     1132.85      914.35     2047.19
 1836   72      1763     1088.73      873.48     1962.21
 1836   73      1763     1033.38      827.88     1861.26
 1836   73      1762      992.05      792.61     1784.67
 1836   74      1762      937.09      747.69     1684.79
 1836   74      1761      929.28      728.51     1657.79
 1836   75      1761      875.25      684.01     1559.26
 1836   75      1760      837.50      655.78     1493.28
 1836   76      1760      784.42      611.51     1395.93
 1836   76      1759      754.54      589.28     1343.82
 1836   77      1759      702.85      545.80     1248.64
 1836   77      1758      678.38      526.35     1204.73
 1836   78      1758      628.35      484.18     1112.53
 1836   78      1757      605.89      464.54     1070.43
 1836   79      1757      557.80      424.20      982.00
 1836   79      1756      535.24      403.73      938.96
 1836   80      1756      489.36      365.70      855.06
 1836   80      1755      467.04      344.91      811.95
 1836   81      1755      423.68      309.63      733.31
 1836   81      1754      401.00      288.70      689.70
 1836   82      1754      360.50      256.38      616.88
 1836   82      1753      339.28      235.89      575.17
 1836   83      1753      301.99      206.77      508.76
 1836   83      1752      283.86      189.68      473.54
 1836   84      1752      250.11      163.99      414.10
 1836   84      1751      235.20      150.32      385.52
 1836   85      1751      205.19      128.12      333.31
 1836   85      1750      192.05      117.68      309.73
 1836   86      1750      166.12       99.19      265.30
 1836   86      1749      153.52       91.52      245.04
 1836   87      1749      131.37       76.33      207.70
 1836   87      1748      119.30       70.86      190.16
 1836   88      1748      100.74       58.67      159.41
 1836   88      1747       89.92       54.12      144.04
 1836   89      1747       74.75       44.62      119.36
 1836   89      1746       66.02       40.45      106.46
 1836   90      1746       53.93       33.25       87.18
 1836   90      1745       47.54       29.59       77.13
 1836   91      1745       38.38       24.46       62.84
 1836   91      1744       33.85       21.32       55.17
 1836   92      1744       27.04       17.77       44.82
 1836   92      1743       24.72       15.04       39.75
 1836   93      1743       19.78       12.65       32.43
 1836   93      1742       19.14       10.56       29.70
 1836   94      1742       15.57        8.92       24.50
 1836   94      1741       15.12        7.64       22.76
 1836   95      1741       12.46        6.35       18.81
 1836   95      1740       11.76        5.28       17.03
 1836   96      1740        9.75        4.17       13.91
 1836   96      1739        8.45        3.58       12.03
 1836   97      1739        6.96        2.61        9.57
 1836   97      1738        5.60        2.56        8.17
 1836   98      1738        4.54        1.76        6.30
 1836   98      1737        3.49        1.56        5.05
 1836   99      1737        2.79        0.95        3.74
 1836   99      1736        1.87        0.83        2.70
 1836   100     1736        1.44        0.42        1.86
 1836   100     1735        0.76        0.49        1.25
 1836   101     1735        0.59        0.33        0.93
 1836   101     1734        0.23        0.39        0.63
 1836   102     1734        0.22        0.38        0.60
 1836   102     1733        0.02        0.39        0.40
 1836   103     1733        0.02        0.39        0.40
 1836   103     1732        0.00        0.39        0.39
 1836   104     1732        0.00        0.39        0.39
 1836   104     1731        0.01        0.65        0.66
 1836   105     1731        0.00        0.65        0.65
 1836   105     1730        0.06        0.28        0.33
 1836   106     1730        0.02        0.28        0.29
 1836   106     1729        0.10        0.03        0.13
 1836   107     1729        0.02        0.03        0.05
 1836   107     1728        0.11        0.00        0.11
 1836   108     1728        0.02        0.00        0.02
 1836   108     1727        0.10        0.00        0.10
 1836   109     1727        0.02        0.00        0.02
 1836   109     1726        0.04        0.00        0.04
 1836   110+       .        0.00        0.00        0.00
 1837    0      1837     8991.06     9318.36    18309.42
 1837    0      1836     8688.19     8907.03    17595.22
 1837    1      1836     8204.31     8291.28    16495.60
 1837    1      1835     8056.27     8123.45    16179.72
 1837    2      1835     7890.23     7944.09    15834.31
 1837    2      1834     7526.68     7632.83    15159.51
 1837    3      1834     7410.93     7509.76    14920.69
 1837    3      1833     7020.41     7117.23    14137.64
 1837    4      1833     6955.06     7052.49    14007.55
 1837    4      1832     6538.01     6636.80    13174.82
 1837    5      1832     6496.58     6596.45    13093.03
 1837    5      1831     6348.21     6452.71    12800.92
 1837    6      1831     6313.22     6415.71    12728.93
 1837    6      1830     6364.39     6472.81    12837.20
 1837    7      1830     6332.83     6436.73    12769.55
 1837    7      1829     6362.79     6482.96    12845.75
 1837    8      1829     6333.77     6448.72    12782.49
 1837    8      1828     6400.35     6515.55    12915.90
 1837    9      1828     6373.00     6484.07    12857.07
 1837    9      1827     6557.49     6673.47    13230.96
 1837   10      1827     6531.42     6645.84    13177.27
 1837   10      1826     6692.27     6813.63    13505.90
 1837   11      1826     6666.26     6789.21    13455.46
 1837   11      1825     6771.57     6888.07    13659.64
 1837   12      1825     6746.02     6866.45    13612.47
 1837   12      1824     6945.67     6924.89    13870.56
 1837   13      1824     6920.67     6905.17    13825.83
 1837   13      1823     6858.68     6852.67    13711.35
 1837   14      1823     6834.32     6833.92    13668.24
 1837   14      1822     6750.62     6759.59    13510.20
 1837   15      1822     6726.91     6741.11    13468.02
 1837   15      1821     6620.07     6641.91    13261.99
 1837   16      1821     6596.91     6622.59    13219.50
 1837   16      1820     6479.46     6499.32    12978.78
 1837   17      1820     6456.47     6478.65    12935.11
 1837   17      1819     6457.60     6371.31    12828.91
 1837   18      1819     6434.39     6348.63    12783.03
 1837   18      1818     6340.69     6254.65    12595.34
 1837   19      1818     6316.87     6229.33    12546.20
 1837   19      1817     6214.46     6123.29    12337.75
 1837   20      1817     6189.49     6094.21    12283.70
 1837   20      1816     5996.85     5896.53    11893.37
 1837   21      1816     5971.01     5865.28    11836.28
 1837   21      1815     5649.13     5541.07    11190.19
 1837   22      1815     5622.42     5508.35    11130.76
 1837   22      1814     5247.56     5154.12    10401.69
 1837   23      1814     5220.21     5121.36    10341.57
 1837   23      1813     5048.12     4941.16     9989.28
 1837   24      1813     5020.36     4909.79     9930.15
 1837   24      1812     4944.42     4826.10     9770.52
 1837   25      1812     4916.43     4797.23     9713.65
 1837   25      1811     4882.07     4756.36     9638.43
 1837   26      1811     4854.04     4730.39     9584.42
 1837   26      1810     4808.86     4684.03     9492.89
 1837   27      1810     4780.76     4659.91     9440.67
 1837   27      1809     4552.77     4458.19     9010.96
 1837   28      1809     4524.60     4434.80     8959.40
 1837   28      1808     4520.61     4431.23     8951.84
 1837   29      1808     4492.37     4407.45     8899.82
 1837   29      1807     4519.30     4437.28     8956.59
 1837   30      1807     4490.96     4412.21     8903.17
 1837   30      1806     4518.85     4445.84     8964.69
 1837   31      1806     4490.26     4418.73     8908.99
 1837   31      1805     4509.23     4452.81     8962.05
 1837   32      1805     4480.10     4423.81     8903.91
 1837   32      1804     4590.66     4615.55     9206.21
 1837   33      1804     4560.68     4584.77     9145.45
 1837   33      1803     4493.40     4527.67     9021.07
 1837   34      1803     4462.26     4495.23     8957.49
 1837   34      1802     4381.73     4424.57     8806.30
 1837   35      1802     4349.31     4390.97     8740.28
 1837   35      1801     4262.09     4313.21     8575.30
 1837   36      1801     4228.37     4278.13     8506.49
 1837   36      1800     4117.69     4159.77     8277.46
 1837   37      1800     4083.38     4124.05     8207.43
 1837   37      1799     3972.00     3848.89     7820.89
 1837   38      1799     3937.80     3813.10     7750.90
 1837   38      1798     3826.39     3718.55     7544.94
 1837   39      1798     3792.99     3683.24     7476.23
 1837   39      1797     3725.88     3633.14     7359.02
 1837   40      1797     3693.87     3598.97     7292.84
 1837   40      1796     3621.58     3545.63     7167.21
 1837   41      1796     3591.05     3512.21     7103.26
 1837   41      1795     3509.39     3435.56     6944.94
 1837   42      1795     3479.83     3402.54     6882.38
 1837   42      1794     3647.23     3418.45     7065.68
 1837   43      1794     3618.06     3385.22     7003.27
 1837   43      1793     3520.28     3312.57     6832.84
 1837   44      1793     3490.90     3278.48     6769.37
 1837   44      1792     3391.94     3201.53     6593.48
 1837   45      1792     3361.83     3166.17     6528.00
 1837   45      1791     3245.60     3069.84     6315.44
 1837   46      1791     3214.58     3032.93     6247.52
 1837   46      1790     3073.85     2905.93     5979.77
 1837   47      1790     3042.13     2868.02     5910.15
 1837   47      1789     2873.23     2667.19     5540.41
 1837   48      1789     2841.08     2628.83     5469.91
 1837   48      1788     2778.46     2575.20     5353.67
 1837   49      1788     2746.16     2536.93     5283.09
 1837   49      1787     2709.92     2506.28     5216.20
 1837   50      1787     2677.73     2468.54     5146.26
 1837   50      1786     2659.92     2454.86     5114.78
 1837   51      1786     2627.68     2417.62     5045.30
 1837   51      1785     2637.73     2428.21     5065.93
 1837   52      1785     2605.13     2390.89     4996.02
 1837   52      1784     2673.18     2438.66     5111.84
 1837   53      1784     2639.79     2400.60     5040.39
 1837   53      1783     2631.42     2401.05     5032.47
 1837   54      1783     2596.80     2361.58     4958.38
 1837   54      1782     2585.39     2360.83     4946.22
 1837   55      1782     2549.17     2319.33     4868.51
 1837   55      1781     2535.50     2317.45     4852.95
 1837   56      1781     2497.35     2273.65     4771.01
 1837   56      1780     2487.34     2270.93     4758.27
 1837   57      1780     2447.12     2224.85     4671.98
 1837   57      1779     2451.28     2199.95     4651.24
 1837   58      1779     2408.85     2151.69     4560.54
 1837   58      1778     2391.48     2144.60     4536.08
 1837   59      1778     2346.71     2094.25     4440.96
 1837   59      1777     2321.13     2077.62     4398.74
 1837   60      1777     2274.12     2025.38     4299.50
 1837   60      1776     2224.71     1985.95     4210.66
 1837   61      1776     2175.24     1931.87     4107.10
 1837   61      1775     2084.33     1851.82     3936.16
 1837   62      1775     2033.01     1796.26     3829.28
 1837   62      1774     1984.45     1718.00     3702.45
 1837   63      1774     1931.77     1661.27     3593.04
 1837   63      1773     1869.53     1610.63     3480.15
 1837   64      1773     1815.97     1553.04     3369.01
 1837   64      1772     1764.80     1512.09     3276.89
 1837   65      1772     1710.99     1454.08     3165.07
 1837   65      1771     1671.89     1422.98     3094.87
 1837   66      1771     1617.34     1364.63     2981.97
 1837   66      1770     1601.24     1351.41     2952.66
 1837   67      1770     1545.68     1293.18     2838.86
 1837   67      1769     1532.27     1284.61     2816.88
 1837   68      1769     1475.08     1226.84     2701.93
 1837   68      1768     1470.77     1218.30     2689.07
 1837   69      1768     1411.38     1161.34     2572.71
 1837   69      1767     1402.67     1146.42     2549.09
 1837   70      1767     1340.79     1090.67     2431.46
 1837   70      1766     1323.00     1067.11     2390.11
 1837   71      1766     1258.64     1012.41     2271.05
 1837   71      1765     1227.50      980.38     2207.88
 1837   72      1765     1161.99      926.65     2088.65
 1837   72      1764     1102.43      889.45     1991.88
 1837   73      1764     1037.11      836.45     1873.56
 1837   73      1763     1003.25      803.36     1806.60
 1837   74      1763      939.46      750.83     1690.30
 1837   74      1762      907.70      723.37     1631.07
 1837   75      1762      846.83      671.28     1518.11
 1837   75      1761      846.95      659.78     1506.73
 1837   76      1761      789.16      608.06     1397.21
 1837   76      1760      757.27      587.61     1344.87
 1837   77      1760      702.52      536.95     1239.47
 1837   77      1759      676.82      522.51     1199.33
 1837   78      1759      624.75      473.58     1098.32
