The United States of America,  Exposures (Lexis triangle)	Last modified: 15 Mar 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1933    0      1933   481092.86   499088.47   980181.33
 1933    0      1932   490088.46   504765.92   994854.38
 1933    1      1932   486180.15   497640.32   983820.47
 1933    1      1931   519593.71   531286.53  1050880.24
 1933    2      1931   531375.88   542169.53  1073545.41
 1933    2      1930   546173.71   558350.23  1104523.94
 1933    3      1930   548050.67   560934.40  1108985.08
 1933    3      1929   553743.32   567220.94  1120964.27
 1933    4      1929   553215.09   566585.88  1119800.97
 1933    4      1928   565112.00   589520.98  1154632.98
 1933    5      1928   571153.06   599084.22  1170237.28
 1933    5      1927   584289.49   613906.19  1198195.67
 1933    6      1927   584199.36   612501.98  1196701.33
 1933    6      1926   595193.93   619210.03  1214403.96
 1933    7      1926   594496.24   617822.30  1212318.53
 1933    7      1925   601763.66   622611.76  1224375.42
 1933    8      1925   601600.33   621689.16  1223289.50
 1933    8      1924   612010.98   627696.68  1239707.65
 1933    9      1924   611674.13   626754.59  1238428.72
 1933    9      1923   615364.02   627165.79  1242529.82
 1933   10      1923   615027.25   626462.13  1241489.38
 1933   10      1922   621688.92   631219.60  1252908.52
 1933   11      1922   622003.09   631077.27  1253080.37
 1933   11      1921   624813.32   633848.47  1258661.78
 1933   12      1921   623955.95   632365.74  1256321.69
 1933   12      1920   614036.05   622494.68  1236530.73
 1933   13      1920   613443.02   620731.80  1234174.81
 1933   13      1919   603044.06   609096.18  1212140.24
 1933   14      1919   602807.06   607450.81  1210257.87
 1933   14      1918   594251.04   598324.50  1192575.54
 1933   15      1918   594054.18   596446.83  1190501.02
 1933   15      1917   588081.58   590203.53  1178285.11
 1933   16      1917   587859.82   588076.99  1175936.81
 1933   16      1916   585151.10   584926.23  1170077.33
 1933   17      1916   584849.78   582737.82  1167587.60
 1933   17      1915   583430.01   580733.75  1164163.76
 1933   18      1915   583004.57   578634.85  1161639.42
 1933   18      1914   581097.46   576086.85  1157184.31
 1933   19      1914   580549.00   574107.75  1154656.75
 1933   19      1913   577952.89   570768.08  1148720.97
 1933   20      1913   577296.37   568918.29  1146214.66
 1933   20      1912   573669.74   564280.46  1137950.20
 1933   21      1912   572839.56   562532.62  1135372.18
 1933   21      1911   568051.09   556463.74  1124514.83
 1933   22      1911   566936.55   554727.58  1121664.13
 1933   22      1910   561631.03   547978.67  1109609.70
 1933   23      1910   560172.90   546204.56  1106377.46
 1933   23      1909   555047.65   539521.11  1094568.75
 1933   24      1909   553254.36   537731.12  1090985.48
 1933   24      1908   547991.85   531085.62  1079077.46
 1933   25      1908   545843.40   529289.06  1075132.46
 1933   25      1907   539669.59   522465.10  1062134.68
 1933   26      1907   537313.24   520716.95  1058030.19
 1933   26      1906   529934.46   513680.79  1043615.26
 1933   27      1906   527649.97   512078.93  1039728.89
 1933   27      1905   519494.00   504938.36  1024432.36
 1933   28      1905   517507.39   503559.67  1021067.07
 1933   28      1904   509033.05   496473.73  1005506.78
 1933   29      1904   507372.33   495313.40  1002685.73
 1933   29      1903   498723.35   488329.90   987053.25
 1933   30      1903   497386.92   487369.54   984756.45
 1933   30      1902   488701.12   480460.44   969161.56
 1933   31      1902   487634.57   479659.51   967294.08
 1933   31      1901   479141.39   472930.42   952071.81
 1933   32      1901   478209.10   472225.13   950434.22
 1933   32      1900   469829.49   465691.48   935520.96
 1933   33      1900   468896.71   465001.75   933898.46
 1933   33      1899   460141.06   458264.63   918405.69
 1933   34      1899   459179.11   457561.31   916740.41
 1933   34      1898   451245.26   451812.44   903057.70
 1933   35      1898   450288.09   451114.05   901402.14
 1933   35      1897   445866.46   449079.57   894946.03
 1933   36      1897   444804.19   448261.39   893065.58
 1933   36      1896   444600.47   450626.40   895226.87
 1933   37      1896   443247.94   449489.23   892737.17
 1933   37      1895   445243.17   454146.04   899389.22
 1933   38      1895   443463.48   452543.14   896006.62
 1933   38      1894   446231.26   457941.14   904172.40
 1933   39      1894   444013.61   455847.59   899861.20
 1933   39      1893   445778.99   460246.65   906025.65
 1933   40      1893   443085.96   457619.18   900705.14
 1933   40      1892   440308.73   457636.97   897945.69
 1933   41      1892   437300.91   454629.71   891930.62
 1933   41      1891   428710.98   448991.27   877702.25
 1933   42      1891   425723.94   445955.81   871679.75
 1933   42      1890   413991.79   437171.76   851163.56
 1933   43      1890   411291.11   434374.86   845665.96
 1933   43      1889   398777.50   424739.93   823517.43
 1933   44      1889   396382.07   422205.92   818587.99
 1933   44      1888   383901.22   412251.57   796152.79
 1933   45      1888   381836.66   409991.95   791828.61
 1933   45      1887   370740.06   400535.90   771275.96
 1933   46      1887   368867.98   398408.79   767276.77
 1933   46      1886   359867.61   389983.49   749851.10
 1933   47      1886   357903.14   387681.47   745584.61
 1933   47      1885   349944.31   379690.84   729635.15
 1933   48      1885   347654.79   376963.91   724618.69
 1933   48      1884   339682.00   368764.42   708446.41
 1933   49      1884   337055.86   365599.46   702655.32
 1933   49      1883   329199.67   357433.32   686632.99
 1933   50      1883   326249.66   353847.27   680096.93
 1933   50      1882   318863.36   346240.26   665103.62
 1933   51      1882   315652.17   342291.19   657943.35
 1933   51      1881   308729.13   335335.50   644064.62
 1933   52      1881   305416.90   331152.89   636569.78
 1933   52      1880   298766.87   324544.40   623311.28
 1933   53      1880   295491.77   320256.35   615748.11
 1933   53      1879   289034.89   313804.93   602839.82
 1933   54      1879   285818.99   309437.25   595256.24
 1933   54      1878   279250.07   302826.56   582076.63
 1933   55      1878   276075.76   298362.31   574438.06
 1933   55      1877   268780.04   290945.42   559725.46
 1933   56      1877   265706.41   286478.12   552184.53
 1933   56      1876   257461.96   278019.64   535481.60
 1933   57      1876   254582.09   273697.25   528279.34
 1933   57      1875   245784.88   264629.72   510414.60
 1933   58      1875   243147.77   260547.81   503695.58
 1933   58      1874   234114.08   251194.33   485308.41
 1933   59      1874   231713.05   247354.47   479067.52
 1933   59      1873   222737.10   238096.95   460834.05
 1933   60      1873   220583.37   234518.67   455102.04
 1933   60      1872   212247.75   226097.26   438345.00
 1933   61      1872   210214.61   222668.19   432882.80
 1933   61      1871   202782.19   215389.16   418171.34
 1933   62      1871   200646.61   211891.98   412538.59
 1933   62      1870   193818.18   205346.03   399164.20
 1933   63      1870   191398.03   201610.29   393008.32
 1933   63      1869   185050.06   195485.30   380535.36
 1933   64      1869   182324.40   191507.05   373831.46
 1933   64      1868   176263.28   185541.86   361805.13
 1933   65      1868   173249.52   181332.52   354582.04
 1933   65      1867   166988.13   175005.09   341993.22
 1933   66      1867   163710.99   170598.40   334309.39
 1933   66      1866   157124.57   163724.11   320848.68
 1933   67      1866   153697.13   159215.76   312912.89
 1933   67      1865   147058.81   152198.33   299257.15
 1933   68      1865   143566.12   147661.38   291227.50
 1933   68      1864   137076.13   140805.98   277882.11
 1933   69      1864   133513.24   136240.56   269753.80
 1933   69      1863   127369.24   129825.26   257194.50
 1933   70      1863   123725.67   125218.40   248944.08
 1933   70      1862   118340.37   119804.87   238145.24
 1933   71      1862   114609.72   115143.68   229753.39
 1933   71      1861   110097.05   110889.35   220986.40
 1933   72      1861   106296.78   106186.16   212482.93
 1933   72      1860   102328.56   102621.91   204950.47
 1933   73      1860    98481.15    97900.60   196381.75
 1933   73      1859    94791.69    94627.82   189419.51
 1933   74      1859    90923.13    89917.06   180840.18
 1933   74      1858    88106.43    87428.06   175534.49
 1933   75      1858    85583.48    84038.23   169621.71
 1933   75      1857    80730.61    79410.30   160140.91
 1933   76      1857    76768.65    74667.05   151435.70
 1933   76      1856    71971.28    69999.29   141970.57
 1933   77      1856    68118.20    65479.64   133597.84
 1933   77      1855    63474.73    60954.19   124428.92
 1933   78      1855    59750.32    56677.62   116427.94
 1933   78      1854    55498.89    52514.26   108013.15
 1933   79      1854    51922.18    48499.52   100421.70
 1933   79      1853    48244.08    44867.96    93112.04
 1933   80      1853    46187.31    41308.44    87495.75
 1933   80      1852    42844.25    38017.68    80861.92
 1933   81      1852    39700.81    34775.13    74475.93
 1933   81      1851    36905.65    32081.96    68987.61
 1933   82      1851    33964.67    29106.83    63071.50
 1933   82      1850    31615.62    26900.94    58516.56
 1933   83      1850    28894.99    24203.84    53098.83
 1933   83      1849    26789.80    22293.87    49083.66
 1933   84      1849    24307.39    19885.42    44192.81
 1933   84      1848    22387.38    18233.50    40620.88
 1933   85      1848    20149.47    16110.87    36260.33
 1933   85      1847    18447.97    14679.80    33127.78
 1933   86      1847    16477.34    12862.08    29339.42
 1933   86      1846    14978.74    11648.58    26627.32
 1933   87      1846    13255.51    10105.71    23361.22
 1933   87      1845    11998.90     9099.01    21097.91
 1933   88      1845    10510.97     7810.99    18321.96
 1933   88      1844     9499.94     6990.59    16490.53
 1933   89      1844     8235.23     5937.43    14172.66
 1933   89      1843     7419.19     5287.43    12706.63
 1933   90      1843     6357.60     4442.64    10800.24
 1933   90      1842     5721.31     3937.51     9658.82
 1933   91      1842     4861.11     3288.81     8149.92
 1933   91      1841     4381.27     2900.46     7281.73
 1933   92      1841     3691.93     2411.41     6103.34
 1933   92      1840     3306.38     2115.08     5421.46
 1933   93      1840     2765.12     1755.66     4520.78
 1933   93      1839     2459.33     1531.91     3991.24
 1933   94      1839     2043.34     1272.09     3315.43
 1933   94      1838     1811.82     1096.90     2908.72
 1933   95      1838     1496.19      906.34     2402.53
 1933   95      1837     1328.88      774.66     2103.54
 1933   96      1837     1099.56      637.58     1737.14
 1933   96      1836      964.00      542.47     1506.46
 1933   97      1836      799.91      444.19     1244.10
 1933   97      1835      712.13      393.12     1105.25
 1933   98      1835      596.16      323.22      919.38
 1933   98      1834      539.22      310.12      849.35
 1933   99      1834      454.28      258.17      712.45
 1933   99      1833      430.59      239.84      670.43
 1933   100     1833      353.77      191.73      545.50
 1933   100     1832      307.19      169.46      476.65
 1933   101     1832      244.31      129.11      373.42
 1933   101     1831      211.20      115.38      326.57
 1933   102     1831      166.70       86.78      253.49
 1933   102     1830      142.70       77.16      219.86
 1933   103     1830      111.70       57.14      168.83
 1933   103     1829       95.47       50.39      145.85
 1933   104     1829       74.20       36.54      110.73
 1933   104     1828       63.02       32.90       95.92
 1933   105     1828       48.66       23.43       72.09
 1933   105     1827       40.70       20.99       61.69
 1933   106     1827       31.16       14.60       45.75
 1933   106     1826       25.76       13.55       39.31
 1933   107     1826       19.52        9.28       28.80
 1933   107     1825       16.37        8.53       24.90
 1933   108     1825       12.35        5.72       18.07
 1933   108     1824       10.47        4.92       15.38
 1933   109     1824        7.92        3.08       11.01
 1933   109     1823        6.17        2.96        9.14
 1933   110+       .       15.77        6.26       22.03
 1934    0      1934   474282.42   492692.89   966975.32
 1934    0      1933   460672.29   475518.09   936190.38
 1934    1      1933   473411.13   484924.83   958335.97
 1934    1      1932   484653.76   495871.84   980525.60
 1934    2      1932   512357.95   522328.03  1034685.99
 1934    2      1931   530620.73   541284.67  1071905.40
 1934    3      1931   535657.45   547934.91  1083592.36
 1934    3      1930   547518.29   560300.12  1107818.41
 1934    4      1930   547389.41   560061.50  1107450.90
 1934    4      1929   552802.01   566091.63  1118893.64
 1934    5      1929   565018.19   585360.23  1150378.42
 1934    5      1928   570798.66   598656.35  1169455.01
 1934    6      1928   570770.80   597040.70  1167811.50
 1934    6      1927   583877.11   612108.37  1195985.48
 1934    7      1927   583850.91   610228.78  1194079.70
 1934    7      1926   594202.62   617458.40  1211661.02
 1934    8      1926   594042.77   615983.28  1210026.05
 1934    8      1925   601331.81   621350.44  1222682.25
 1934    9      1925   601461.89   620257.61  1221719.49
 1934    9      1924   611427.18   626436.48  1237863.66
 1934   10      1924   611337.11   625515.54  1236852.65
 1934   10      1923   614796.76   626158.79  1240955.55
 1934   11      1923   615327.32   626000.01  1241327.32
 1934   11      1922   621778.36   630777.92  1252556.28
 1934   12      1922   621762.23   629832.72  1251594.95
 1934   12      1921   623724.75   632058.29  1255783.03
 1934   13      1921   622790.10   629472.95  1252263.05
 1934   13      1920   613193.10   620404.15  1233597.25
 1934   14      1920   612873.90   617666.96  1230540.86
 1934   14      1919   602526.20   607090.89  1209617.09
 1934   15      1919   602645.92   604284.66  1206930.58
 1934   15      1918   593732.25   596044.69  1189776.94
 1934   16      1918   593945.28   592835.24  1186780.53
 1934   16      1917   587495.05   587631.61  1175126.66
 1934   17      1917   587683.95   584206.22  1171890.16
 1934   17      1916   584442.52   582250.35  1166692.87
 1934   18      1916   584516.97   578944.71  1163461.68
 1934   18      1915   582555.17   578106.43  1160661.60
 1934   19      1915   582479.04   575104.00  1157583.04
 1934   19      1914   580057.79   573539.51  1153597.30
 1934   20      1914   579840.78   570876.15  1150716.93
 1934   20      1913   576764.84   568313.13  1145077.97
 1934   21      1913   576331.28   565919.24  1142250.52
 1934   21      1912   572274.11   561897.93  1134172.04
 1934   22      1912   571457.39   559670.27  1131127.66
 1934   22      1911   566344.75   554072.41  1120417.15
 1934   23      1911   564975.07   551873.21  1116848.28
 1934   23      1910   559562.28   545537.97  1105100.25
 1934   24      1910   557571.76   543327.09  1100898.85
 1934   24      1909   552632.48   537062.18  1089694.66
 1934   25      1909   549981.36   534844.72  1084826.07
 1934   25      1908   545216.75   528624.76  1073841.51
 1934   26      1908   542021.55   526434.07  1068455.63
 1934   26      1907   536684.12   520055.48  1056739.60
 1934   27      1907   533357.55   518045.34  1051402.89
 1934   27      1906   527019.61   511416.42  1038436.03
 1934   28      1906   524060.94   509769.07  1033830.02
 1934   28      1905   516877.04   502892.27  1019769.31
 1934   29      1905   514539.19   501687.37  1016226.56
 1934   29      1904   506743.21   494637.24  1001380.46
 1934   30      1904   505045.33   493857.07   998902.40
 1934   30      1903   496759.05   486680.32   983439.38
 1934   31      1903   495648.25   486284.90   981933.15
 1934   31      1902   487003.11   478951.80   965954.92
 1934   32      1902   486294.59   478841.41   965136.01
 1934   32      1901   477567.98   471493.08   949061.06
 1934   33      1901   476993.51   471520.90   948514.41
 1934   33      1900   468239.87   464239.51   932479.38
 1934   34      1900   467643.45   464308.09   931951.53
 1934   34      1899   458500.48   456763.01   915263.48
 1934   35      1899   457920.80   456884.24   914805.03
 1934   35      1898   449583.04   450274.56   899857.60
 1934   36      1898   448952.83   450370.73   899323.56
 1934   36      1897   444073.58   447379.45   891453.03
 1934   37      1897   443110.25   447132.86   890243.11
 1934   37      1896   442494.06   448564.25   891058.31
 1934   38      1896   440872.37   447631.25   888503.62
 1934   38      1895   442688.62   451574.53   894263.15
 1934   39      1895   440263.39   449780.27   890043.66
 1934   39      1894   443220.06   454834.78   898054.83
 1934   40      1894   439927.37   452105.82   892033.19
 1934   40      1893   442275.17   456561.06   898836.23
 1934   41      1893   438228.87   453022.17   891251.04
 1934   41      1892   436471.04   453523.83   889994.87
 1934   42      1892   432159.82   449673.01   881832.83
 1934   42      1891   424872.32   444799.23   869671.55
 1934   43      1891   420898.14   441243.35   862141.49
 1934   43      1890   410415.06   433164.64   843579.70
 1934   44      1890   407057.33   430201.06   837258.39
 1934   44      1889   395478.93   420939.12   816418.05
 1934   45      1889   392802.40   418602.08   811404.48
 1934   45      1888   380903.59   408665.75   789569.35
 1934   46      1888   378789.95   406853.53   785643.48
 1934   46      1887   367901.52   397021.76   764923.28
 1934   47      1887   365951.00   395280.53   761231.53
 1934   47      1886   356899.66   386232.32   743131.98
 1934   48      1886   354602.79   384013.10   738615.89
 1934   48      1885   346610.65   375451.34   722061.99
 1934   49      1885   343735.27   372501.93   716237.20
 1934   49      1884   335967.45   364022.18   699989.63
 1934   50      1884   332524.42   360351.12   692875.54
 1934   50      1883   325115.19   352205.99   677321.18
 1934   51      1883   321177.65   347882.71   669060.36
 1934   51      1882   314477.58   340594.39   655071.97
 1934   52      1882   310268.63   335792.59   646061.23
 1934   52      1881   304210.00   329411.07   633621.07
 1934   53      1881   300004.92   324373.57   624378.49
 1934   53      1880   294260.38   318480.01   612740.38
 1934   54      1880   290203.44   313336.37   603539.81
 1934   54      1879   284570.91   307636.87   592207.78
 1934   55      1879   280644.00   302367.41   583011.41
 1934   55      1878   274815.02   296543.87   571358.89
 1934   56      1878   271058.66   291222.41   562281.07
 1934   56      1877   264422.09   284629.38   549051.47
 1934   57      1877   260994.87   279501.51   540496.39
 1934   57      1876   253259.47   271801.44   525060.90
 1934   58      1876   250314.32   267122.43   517436.75
 1934   58      1875   241772.13   258588.17   500360.31
 1934   59      1875   239379.28   254482.94   493862.22
 1934   59      1874   230269.68   245314.27   475583.95
 1934   60      1874   228463.04   241843.57   470306.60
 1934   60      1873   219062.03   232387.36   451449.39
 1934   61      1873   217764.10   229485.24   447249.34
 1934   61      1872   208624.04   220460.91   429084.95
 1934   62      1872   207478.84   217782.44   425261.28
 1934   62      1871   199000.06   209630.07   408630.13
 1934   63      1871   197583.11   206763.79   404346.89
 1934   63      1870   189708.74   199315.13   389023.88
 1934   64      1870   187803.74   196054.73   383858.48
 1934   64      1869   180605.64   189199.99   369805.63
 1934   65      1869   178175.05   185508.05   363683.10
 1934   65      1868   171510.16   179028.69   350538.86
 1934   66      1868   168595.74   174927.57   343523.32
 1934   66      1867   161944.15   168289.68   330233.82
 1934   67      1867   158683.88   163911.36   322595.24
 1934   67      1866   151891.57   156887.81   308779.38
 1934   68      1866   148489.19   152418.18   300907.37
 1934   68      1865   141710.61   145299.89   287010.50
 1934   69      1865   138265.54   140842.76   279108.30
 1934   69      1864   131596.54   133831.20   265427.74
 1934   70      1864   128120.55   129397.56   257518.11
 1934   70      1863   121741.98   122753.97   244495.95
 1934   71      1863   118242.85   118350.47   236593.31
 1934   71      1862   112575.84   112646.35   225222.19
 1934   72      1862   109040.43   108245.44   217285.87
 1934   72      1861   104234.94   103685.17   207920.11
 1934   73      1861   100661.25    99268.95   199930.20
 1934   73      1860    96413.58    95425.20   191838.77
 1934   74      1860    92800.32    90978.99   183779.31
 1934   74      1859    88872.04    87496.49   176368.53
 1934   75      1859    88314.83    85889.53   174204.36
 1934   75      1858    83568.91    81698.52   165267.43
 1934   76      1858    79514.72    76749.95   156264.67
 1934   76      1857    74803.20    72423.26   147226.45
 1934   77      1857    70858.43    67691.44   138549.86
 1934   77      1856    66212.29    63343.71   129556.00
 1934   78      1856    62408.37    58866.46   121274.83
 1934   78      1855    57914.38    54661.52   112575.90
 1934   79      1855    54281.99    50475.65   104757.64
 1934   79      1854    50166.65    46615.19    96781.84
 1934   80      1854    48234.49    43100.66    91335.15
 1934   80      1853    44522.46    39566.29    84088.75
 1934   81      1853    41209.19    36132.56    77341.76
 1934   81      1852    38136.34    33178.87    71315.21
 1934   82      1852    35039.82    30063.98    65103.80
 1934   82      1851    32510.13    27658.66    60168.79
 1934   83      1851    29650.52    24861.09    54511.61
 1934   83      1850    27559.91    22905.96    50465.87
 1934   84      1850    24957.40    20424.17    45381.57
 1934   84      1849    23101.32    18740.02    41841.34
 1934   85      1849    20763.56    16559.55    37323.12
 1934   85      1848    19079.35    15118.16    34197.51
 1934   86      1848    17029.13    13251.48    30280.62
 1934   86      1847    15538.59    12013.46    27552.06
 1934   87      1847    13751.88    10427.14    24179.03
 1934   87      1846    12440.99     9390.63    21831.62
 1934   88      1846    10901.50     8062.47    18963.97
 1934   88      1845     9813.56     7218.88    17032.43
 1934   89      1845     8504.97     6126.70    14631.67
 1934   89      1844     7647.79     5457.73    13105.52
 1934   90      1844     6545.95     4572.92    11118.88
 1934   90      1843     5872.48     4064.31     9936.79
 1934   91      1843     4974.69     3375.35     8350.04
 1934   91      1842     4467.72     2997.94     7465.66
 1934   92      1842     3743.79     2470.24     6214.03
 1934   92      1841     3379.14     2193.62     5572.76
 1934   93      1841     2807.42     1799.64     4607.07
 1934   93      1840     2521.82     1596.55     4118.37
 1934   94      1840     2080.64     1308.78     3389.43
 1934   94      1839     1858.42     1157.26     3015.68
 1934   95      1839     1523.58      947.30     2470.88
 1934   95      1838     1358.95      822.93     2181.88
 1934   96      1838     1116.52      675.46     1791.98
 1934   96      1837     1000.58      578.18     1578.76
 1934   97      1837      827.79      476.23     1304.02
 1934   97      1836      730.20      403.01     1133.21
 1934   98      1836      608.26      333.73      941.98
 1934   98      1835      546.74      294.45      841.19
 1934   99      1835      456.84      244.98      701.83
 1934   99      1834      416.18      236.01      652.18
 1934   100     1834      335.03      188.20      523.23
 1934   100     1833      314.68      167.53      482.22
 1934   101     1833      244.56      126.06      370.62
 1934   101     1832      216.32      111.95      328.27
 1934   102     1832      166.19       82.91      249.09
 1934   102     1831      146.94       74.77      221.71
 1934   103     1831      111.63       54.69      166.32
 1934   103     1830       97.96       48.83      146.79
 1934   104     1830       73.45       35.12      108.57
 1934   104     1829       64.79       30.86       95.65
 1934   105     1829       48.03       21.63       69.65
 1934   105     1828       42.32       19.60       61.91
 1934   106     1828       31.03       13.46       44.49
 1934   106     1827       26.95       12.04       38.99
 1934   107     1827       19.46        8.02       27.48
 1934   107     1826       16.77        7.60       24.37
 1934   108     1826       11.87        4.99       16.86
 1934   108     1825       10.59        4.63       15.21
 1934   109     1825        7.44        2.96       10.40
 1934   109     1824        6.80        2.38        9.19
 1934   110+       .       16.96        4.57       21.53
 1935    0      1935   488409.34   509345.98   997755.32
 1935    0      1934   470806.31   486463.42   957269.73
 1935    1      1934   467673.07   479336.42   947009.48
 1935    1      1933   460578.91   471583.22   932162.12
 1935    2      1933   503138.64   513569.52  1016708.15
 1935    2      1932   511642.87   521479.43  1033122.30
 1935    3      1932   516424.55   527640.40  1044064.95
 1935    3      1931   535146.62   547326.66  1082473.29
 1935    4      1931   534721.28   546676.96  1081398.24
 1935    4      1930   546975.41   559582.69  1106558.10
 1935    5      1930   558376.67   577526.16  1135902.83
 1935    5      1929   564662.20   584941.79  1149603.99
 1935    6      1929   563372.47   583055.53  1146428.00
 1935    6      1928   570452.16   596653.38  1167105.54
 1935    7      1928   570454.97   595073.92  1165528.89
 1935    7      1927   583563.66   609868.26  1193431.92
 1935    8      1927   583557.10   608003.14  1191560.24
 1935    8      1926   593780.92   615645.23  1209426.16
 1935    9      1926   593600.13   614168.65  1207768.78
 1935    9      1925   601219.47   619937.72  1221157.20
 1935   10      1925   601327.73   618842.04  1220169.77
 1935   10      1924   611107.47   625208.25  1236315.72
 1935   11      1924   611004.92   624272.62  1235277.54
 1935   11      1923   615100.15   625694.99  1240795.14
 1935   12      1923   615585.10   625513.47  1241098.57
 1935   12      1922   621526.63   629518.47  1251045.10
 1935   13      1922   621437.54   628490.74  1249928.28
 1935   13      1921   622535.18   629137.96  1251673.14
 1935   14      1921   621467.40   626432.96  1247900.36
 1935   14      1920   612588.77   617299.70  1229888.48
 1935   15      1920   612121.42   614425.41  1226546.83
 1935   15      1919   602321.59   603875.69  1206197.28
 1935   16      1919   602304.00   600924.30  1203228.29
 1935   16      1918   593580.35   592383.74  1185964.09
 1935   17      1918   593647.02   589036.54  1182683.56
 1935   17      1917   587278.92   583713.41  1170992.33
 1935   18      1917   587326.13   580164.85  1167490.98
 1935   18      1916   584072.35   578411.82  1162484.17
 1935   19      1916   584023.90   575001.95  1159025.85
 1935   19      1915   581995.31   574532.26  1156527.57
 1935   20      1915   581800.13   571434.12  1153234.24
 1935   20      1914   579319.33   570267.64  1149586.96
 1935   21      1914   578957.65   567469.89  1146427.55
 1935   21      1913   575777.38   565281.06  1141058.44
 1935   22      1913   575211.90   562774.29  1137986.19
 1935   22      1912   570877.21   559010.49  1129887.70
 1935   23      1912   569958.91   556690.22  1126649.13
 1935   23      1911   564374.81   551199.89  1115574.70
 1935   24      1911   562931.90   548943.47  1111875.37
 1935   24      1910   556957.59   542648.31  1099605.89
 1935   25      1910   554898.04   540399.60  1095297.64
 1935   25      1909   549358.82   534166.88  1083525.70
 1935   26      1909   546653.59   531907.10  1078560.68
 1935   26      1908   541393.77   525756.75  1067150.52
 1935   27      1908   538150.32   523527.07  1061677.39
 1935   27      1907   532726.99   517366.39  1050093.38
 1935   28      1907   529351.86   515310.09  1044661.95
 1935   28      1906   523430.07   509086.36  1032516.43
 1935   29      1906   520424.07   507380.95  1027805.01
 1935   29      1905   513910.48   500998.75  1014909.23
 1935   30      1905   511512.29   499715.81  1011228.10
 1935   30      1904   504419.72   493159.51   997579.23
 1935   31      1904   502656.17   492292.54   994948.71
 1935   31      1903   495020.58   485571.74   980592.32
 1935   32      1903   493837.82   485072.91   978910.73
 1935   32      1902   485658.17   478105.03   963763.20
 1935   33      1902   484851.51   477861.35   962712.86
 1935   33      1901   476341.65   470753.68   947095.32
 1935   34      1901   475635.66   470624.07   946259.73
 1935   34      1900   466969.46   463502.40   930471.86
 1935   35      1900   466254.04   463420.13   929674.17
 1935   35      1899   457219.49   456033.75   913253.24
 1935   36      1899   456522.74   456018.32   912541.06
 1935   36      1898   448225.12   449474.62   897699.73
 1935   37      1898   447489.99   449436.83   896926.82
 1935   37      1897   442358.56   446191.68   888550.24
 1935   38      1897   441305.55   445832.17   887137.73
 1935   38      1896   440099.13   446645.58   886744.70
 1935   39      1896   438412.62   445608.32   884020.94
 1935   39      1895   439471.02   448750.67   888221.69
 1935   40      1895   436981.84   446846.26   883828.09
 1935   40      1894   439117.35   451032.00   890149.35
 1935   41      1894   435753.88   448194.75   883948.63
 1935   41      1893   437398.82   451900.72   889299.55
 1935   42      1893   433268.57   448238.15   881506.72
 1935   42      1892   431306.42   448499.62   879806.04
 1935   43      1892   426901.27   444502.63   871403.90
 1935   43      1891   420018.06   440013.71   860031.77
 1935   44      1891   415922.09   436294.16   852216.24
 1935   44      1890   406147.25   428910.86   835058.11
 1935   45      1890   402671.22   425753.29   828424.51
 1935   45      1889   391859.07   417247.60   809106.67
 1935   46      1889   389041.23   414715.99   803757.22
 1935   46      1888   377810.51   405433.59   783244.10
 1935   47      1888   375556.20   403395.74   778951.94
 1935   47      1887   364932.67   393794.54   758727.20
 1935   48      1887   362832.72   391811.20   754643.92
 1935   48      1886   353542.80   382460.47   736003.27
 1935   49      1886   351093.45   379995.31   731088.76
 1935   49      1885   342630.84   370882.08   713512.92
 1935   50      1885   339606.34   367692.45   707298.80
 1935   50      1884   331374.39   358665.11   690039.49
 1935   51      1884   327770.47   354756.46   682526.94
 1935   51      1883   319987.23   346138.21   666125.44
 1935   52      1883   315899.25   341586.25   657485.49
 1935   52      1882   309044.66   333998.91   643043.57
 1935   53      1882   304693.72   328997.41   633691.13
 1935   53      1881   298754.21   322540.03   621294.24
 1935   54      1881   294421.19   317333.23   611754.42
 1935   54      1880   288932.81   311472.28   600405.09
 1935   55      1880   284747.89   306175.58   590923.47
 1935   55      1879   279357.09   300478.63   579835.72
 1935   56      1879   275311.93   295088.79   570400.72
 1935   56      1878   269746.50   289300.90   559047.40
 1935   57      1878   265869.08   283875.34   549744.41
 1935   57      1877   259645.32   277535.79   537181.11
 1935   58      1877   256059.02   272273.79   528332.81
 1935   58      1876   248915.23   265100.98   514016.21
 1935   59      1876   245760.15   260231.86   505992.01
 1935   59      1875   237918.53   252394.25   490312.78
 1935   60      1875   235262.15   248043.78   483305.93
 1935   60      1874   226931.71   239679.78   466611.49
 1935   61      1874   224821.39   235907.93   460729.32
 1935   61      1873   216165.78   227252.99   443418.76
 1935   62      1873   214515.95   223985.62   438501.57
 1935   62      1872   205820.23   215491.93   421312.16
 1935   63      1872   204308.73   212431.05   416739.78
 1935   63      1871   195870.90   204425.23   400296.13
 1935   64      1871   194114.13   201200.71   395314.84
 1935   64      1870   186044.65   193678.34   379722.98
 1935   65      1870   183832.76   190106.42   373939.18
 1935   65      1869   176374.23   183102.58   359476.81
 1935   66      1869   173686.02   179152.13   352838.14
 1935   66      1868   166753.63   172497.08   339250.71
 1935   67      1868   163611.07   168185.05   331796.12
 1935   67      1867   156799.55   161458.57   318258.13
 1935   68      1867   153326.80   156903.94   310230.74
 1935   68      1866   146561.72   149945.83   296507.55
