PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
DNK,2,1836,1836,1,f,105,5,RR,15,O,1,.,.,.,1
DNK,2,1836,1836,1,f,110,+,RR,15,O,0,.,.,.,1
DNK,2,1836,1836,1,m,0,1,RR,15,O,4338,.,.,.,1
DNK,2,1836,1836,1,m,1,2,RR,15,O,1372,.,.,.,1
DNK,2,1836,1836,1,m,3,2,RR,15,O,447,.,.,.,1
DNK,2,1836,1836,1,m,5,5,RR,15,O,625,.,.,.,1
DNK,2,1836,1836,1,m,10,5,RR,15,O,403,.,.,.,1
DNK,2,1836,1836,1,m,15,5,RR,15,O,341,.,.,.,1
DNK,2,1836,1836,1,m,20,5,RR,15,O,444,.,.,.,1
DNK,2,1836,1836,1,m,25,5,RR,15,O,423,.,.,.,1
DNK,2,1836,1836,1,m,30,5,RR,15,O,449,.,.,.,1
DNK,2,1836,1836,1,m,35,5,RR,15,O,548,.,.,.,1
DNK,2,1836,1836,1,m,40,5,RR,15,O,484,.,.,.,1
DNK,2,1836,1836,1,m,45,5,RR,15,O,564,.,.,.,1
DNK,2,1836,1836,1,m,50,5,RR,15,O,580,.,.,.,1
DNK,2,1836,1836,1,m,55,5,RR,15,O,671,.,.,.,1
DNK,2,1836,1836,1,m,60,5,RR,15,O,732,.,.,.,1
DNK,2,1836,1836,1,m,65,5,RR,15,O,788,.,.,.,1
DNK,2,1836,1836,1,m,70,5,RR,15,O,697,.,.,.,1
DNK,2,1836,1836,1,m,75,5,RR,15,O,636,.,.,.,1
DNK,2,1836,1836,1,m,80,5,RR,15,O,457,.,.,.,1
DNK,2,1836,1836,1,m,85,5,RR,15,O,208,.,.,.,1
DNK,2,1836,1836,1,m,90,5,RR,15,O,49,.,.,.,1
DNK,2,1836,1836,1,m,95,5,RR,15,O,13,.,.,.,1
DNK,2,1836,1836,1,m,100,5,RR,15,O,1,.,.,.,1
DNK,2,1836,1836,1,m,105,5,RR,15,O,0,.,.,.,1
DNK,2,1836,1836,1,m,110,+,RR,15,O,0,.,.,.,1
DNK,2,1837,1837,1,f,0,1,RR,15,O,3104,.,.,.,1
DNK,2,1837,1837,1,f,1,2,RR,15,O,1087,.,.,.,1
DNK,2,1837,1837,1,f,3,2,RR,15,O,393,.,.,.,1
