Norway,  Exposures (Lexis triangle)	Last modified: 03 Apr 2023;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 1846    0      1846     9613.00    10084.67    19697.67
 1846    0      1845     8899.17     9087.58    17986.75
 1846    1      1845     8570.33     8735.92    17306.25
 1846    1      1844     8024.00     8304.08    16328.08
 1846    2      1844     7888.00     8161.42    16049.42
 1846    2      1843     8169.25     8513.33    16682.58
 1846    3      1843     8025.75     8369.67    16395.42
 1846    3      1842     8757.42     8645.00    17402.42
 1846    4      1842     8568.58     8502.50    17071.08
 1846    4      1841     8161.67     8169.67    16331.33
 1846    5      1841     8018.83     8068.83    16087.67
 1846    5      1840     7258.00     7194.75    14452.75
 1846    6      1840     7172.50     7124.75    14297.25
 1846    6      1839     6704.08     6773.25    13477.33
 1846    7      1839     6641.92     6723.25    13365.17
 1846    7      1838     6758.00     6904.42    13662.42
 1846    8      1838     6711.00     6860.58    13571.58
 1846    8      1837     6825.33     6986.08    13811.42
 1846    9      1837     6795.67     6946.42    13742.08
 1846    9      1836     6869.25     6973.33    13842.58
 1846   10      1836     6872.75     6940.17    13812.92
 1846   10      1835     7403.33     7565.08    14968.42
 1846   11      1835     7424.17     7526.42    14950.58
 1846   11      1834     7025.92     7179.08    14205.00
 1846   12      1834     7079.58     7144.92    14224.50
 1846   12      1833     6631.58     6846.67    13478.25
 1846   13      1833     6699.92     6818.33    13518.25
 1846   13      1832     6284.17     6697.58    12981.75
 1846   14      1832     6350.83     6667.42    13018.25
 1846   14      1831     6388.08     6707.58    13095.67
 1846   15      1831     6451.42     6689.92    13141.33
 1846   15      1830     6618.08     6791.50    13409.58
 1846   16      1830     6685.92     6778.00    13463.92
 1846   16      1829     6727.42     6981.67    13709.08
 1846   17      1829     6786.08     6965.33    13751.42
 1846   17      1828     6345.17     6425.08    12770.25
 1846   18      1828     6390.83     6406.92    12797.75
 1846   18      1827     6317.75     6371.58    12689.33
 1846   19      1827     6346.75     6351.42    12698.17
 1846   19      1826     6809.17     6825.83    13635.00
 1846   20      1826     6810.33     6784.67    13595.00
 1846   20      1825     6767.08     6523.83    13290.92
 1846   21      1825     6730.92     6480.67    13211.58
 1846   21      1824     6406.08     6044.58    12450.67
 1846   22      1824     6352.92     6002.42    12355.33
 1846   22      1823     6595.25     6285.00    12880.25
 1846   23      1823     6521.25     6239.50    12760.75
 1846   23      1822     6379.75     6008.08    12387.83
 1846   24      1822     6293.75     5956.92    12250.67
 1846   24      1821     6605.00     6166.08    12771.08
 1846   25      1821     6505.50     6107.92    12613.42
 1846   25      1820     6192.00     5799.17    11991.17
 1846   26      1820     6093.50     5740.33    11833.83
 1846   26      1819     5801.75     5418.33    11220.08
 1846   27      1819     5705.75     5365.17    11070.92
 1846   27      1818     5378.08     5122.00    10500.08
 1846   28      1818     5287.92     5069.00    10356.92
 1846   28      1817     5542.00     5238.58    10780.58
 1846   29      1817     5451.00     5174.92    10625.92
 1846   29      1816     5763.25     5474.42    11237.67
 1846   30      1816     5668.75     5401.58    11070.33
 1846   30      1815     4797.42     4598.42     9395.83
 1846   31      1815     4735.58     4545.08     9280.67
 1846   31      1814     3706.42     3620.25     7326.67
 1846   32      1814     3662.58     3580.75     7243.33
 1846   32      1813     3880.08     3758.33     7638.42
 1846   33      1813     3834.42     3716.17     7550.58
 1846   33      1812     4263.00     4188.75     8451.75
 1846   34      1812     4213.00     4138.75     8351.75
 1846   34      1811     3880.17     3831.00     7711.17
 1846   35      1811     3842.33     3786.00     7628.33
 1846   35      1810     3640.92     3681.25     7322.17
 1846   36      1810     3606.58     3638.25     7244.83
 1846   36      1809     3036.42     2978.17     6014.58
 1846   37      1809     3018.58     2947.33     5965.92
 1846   37      1808     3752.25     3652.08     7404.33
 1846   38      1808     3728.25     3615.92     7344.17
 1846   38      1807     3887.58     3844.42     7732.00
 1846   39      1807     3871.92     3809.58     7681.50
 1846   39      1806     3851.67     3872.50     7724.17
 1846   40      1806     3833.83     3831.00     7664.83
 1846   40      1805     3756.58     3665.33     7421.92
 1846   41      1805     3755.92     3639.67     7395.58
 1846   41      1804     3326.42     3249.33     6575.75
 1846   42      1804     3330.58     3227.17     6557.75
 1846   42      1803     3510.58     3336.58     6847.17
 1846   43      1803     3519.42     3317.92     6837.33
 1846   43      1802     3214.83     3027.83     6242.67
 1846   44      1802     3221.17     3010.17     6231.33
 1846   44      1801     3515.00     3369.50     6884.50
 1846   45      1801     3515.00     3342.50     6857.50
 1846   45      1800     3514.58     3338.75     6853.33
 1846   46      1800     3499.92     3311.75     6811.67
 1846   46      1799     3494.25     3296.25     6790.50
 1846   47      1799     3469.75     3262.25     6732.00
 1846   47      1798     3385.67     3184.75     6570.42
 1846   48      1798     3349.83     3144.25     6494.08
 1846   48      1797     3359.25     3144.83     6504.08
 1846   49      1797     3320.25     3106.17     6426.42
 1846   49      1796     3174.75     2954.00     6128.75
 1846   50      1796     3133.25     2909.00     6042.25
 1846   50      1795     3200.17     2966.25     6166.42
 1846   51      1795     3171.33     2932.75     6104.08
 1846   51      1794     3262.92     3005.92     6268.83
 1846   52      1794     3233.08     2962.08     6195.17
 1846   52      1793     3212.92     2957.17     6170.08
 1846   53      1793     3181.08     2916.33     6097.42
 1846   53      1792     3204.25     2925.75     6130.00
 1846   54      1792     3174.25     2884.75     6059.00
 1846   54      1791     2948.75     2676.50     5625.25
 1846   55      1791     2921.75     2640.00     5561.75
 1846   55      1790     2809.50     2538.42     5347.92
 1846   56      1790     2784.50     2507.08     5291.58
 1846   56      1789     2613.08     2345.58     4958.67
 1846   57      1789     2598.92     2318.42     4917.33
 1846   57      1788     2541.25     2276.58     4817.83
 1846   58      1788     2527.75     2251.92     4779.67
 1846   58      1787     2332.25     2066.83     4399.08
 1846   59      1787     2319.25     2043.17     4362.42
 1846   59      1786     2344.08     2060.83     4404.92
 1846   60      1786     2306.42     2022.67     4329.08
 1846   60      1785     2156.17     1841.75     3997.92
 1846   61      1785     2133.83     1814.75     3948.58
 1846   61      1784     2194.67     1856.33     4051.00
 1846   62      1784     2160.83     1816.17     3977.00
 1846   62      1783     1909.33     1597.92     3507.25
 1846   63      1783     1875.67     1561.08     3436.75
 1846   63      1782     2041.08     1696.17     3737.25
 1846   64      1782     1991.92     1642.33     3634.25
 1846   64      1781     1975.75     1628.83     3604.58
 1846   65      1781     1926.25     1575.17     3501.42
 1846   65      1780     1934.42     1581.00     3515.42
 1846   66      1780     1877.58     1522.50     3400.08
 1846   66      1779     1710.83     1379.08     3089.92
 1846   67      1779     1661.67     1328.42     2990.08
 1846   67      1778     1669.92     1334.08     3004.00
 1846   68      1778     1612.58     1281.92     2894.50
 1846   68      1777     1577.67     1241.33     2819.00
 1846   69      1777     1527.83     1193.17     2721.00
 1846   69      1776     1356.08     1051.92     2408.00
 1846   70      1776     1305.92     1004.58     2310.50
 1846   70      1775     1506.33     1173.33     2679.67
 1846   71      1775     1468.67     1136.67     2605.33
 1846   71      1774     1143.83      905.75     2049.58
 1846   72      1774     1114.67      875.75     1990.42
 1846   72      1773      943.67      744.08     1687.75
 1846   73      1773      923.83      721.92     1645.75
 1846   73      1772      980.42      774.58     1755.00
 1846   74      1772      947.58      746.42     1694.00
 1846   74      1771     1000.67      779.42     1780.08
 1846   75      1771      956.83      742.08     1698.92
 1846   75      1770      914.67      701.33     1616.00
 1846   76      1770      876.33      665.67     1542.00
 1846   76      1769      860.42      642.83     1503.25
 1846   77      1769      816.08      603.67     1419.75
 1846   77      1768      732.25      543.75     1276.00
 1846   78      1768      691.75      506.75     1198.50
 1846   78      1767      702.33      510.92     1213.25
 1846   79      1767      666.17      477.08     1143.25
 1846   79      1766      595.25      435.42     1030.67
 1846   80      1766      659.75      448.58     1108.33
 1846   80      1765      635.25      432.58     1067.83
 1846   81      1765      598.25      404.92     1003.17
 1846   81      1764      582.75      398.67      981.42
 1846   82      1764      541.75      369.33      911.08
 1846   82      1763      521.67      352.17      873.83
 1846   83      1763      480.33      322.83      803.17
 1846   83      1762      451.67      306.00      757.67
 1846   84      1762      408.33      272.00      680.33
 1846   84      1761      388.00      253.67      641.67
 1846   85      1761      352.00      228.33      580.33
 1846   85      1760      333.08      205.67      538.75
 1846   86      1760      301.42      180.33      481.75
 1846   86      1759      279.75      162.50      442.25
 1846   87      1759      250.75      142.50      393.25
 1846   87      1758      222.25      126.92      349.17
 1846   88      1758      195.25      108.58      303.83
 1846   88      1757      181.00       95.42      276.42
 1846   89      1757      161.00       83.08      244.08
 1846   89      1756      136.33       77.08      213.42
 1846   90      1756      107.67       59.42      167.08
 1846   90      1755      101.42       55.33      156.75
 1846   91      1755       87.08       46.67      133.75
 1846   91      1754       82.42       45.92      128.33
 1846   92      1754       70.08       37.58      107.67
 1846   92      1753       69.42       35.17      104.58
 1846   93      1753       59.08       27.83       86.92
 1846   93      1752       56.42       25.67       82.08
 1846   94      1752       48.08       20.33       68.42
 1846   94      1751       43.17       21.42       64.58
 1846   95      1751       35.83       17.08       52.92
 1846   95      1750       35.83       18.42       54.25
 1846   96      1750       29.17       14.08       43.25
 1846   96      1749       26.00        9.58       35.58
 1846   97      1749       20.00        7.92       27.92
 1846   97      1748       17.50        8.00       25.50
 1846   98      1748       13.50        6.00       19.50
 1846   98      1747       15.08        6.25       21.33
 1846   99      1747       13.42        5.25       18.67
 1846   99      1746        9.42        4.58       14.00
 1846   100     1746        5.08        2.92        8.00
 1846   100     1745        4.67        1.83        6.50
 1846   101     1745        3.33        1.17        4.50
 1846   101     1744        3.42        1.33        4.75
 1846   102     1744        3.08        0.67        3.75
 1846   102     1743        2.33        0.50        2.83
 1846   103     1743        1.67        0.50        2.17
 1846   103     1742        1.42        0.42        1.83
 1846   104     1742        1.08        0.08        1.17
 1846   104     1741        0.92        0.00        0.92
 1846   105     1741        0.58        0.00        0.58
 1846   105     1740        0.42        0.00        0.42
 1846   106     1740        0.08        0.00        0.08
 1846   106     1739        0.00        0.00        0.00
 1846   107     1739        0.00        0.00        0.00
 1846   107     1738        0.00        0.00        0.00
 1846   108     1738        0.00        0.00        0.00
 1846   108     1737        0.00        0.00        0.00
 1846   109     1737        0.00        0.00        0.00
 1846   109     1736        0.00        0.00        0.00
 1846   110+       .        0.00        0.00        0.00
 1847    0      1847     9633.67    10086.50    19720.17
 1847    0      1846     9253.42     9644.83    18898.25
 1847    1      1846     8810.58     9164.67    17975.25
 1847    1      1845     8423.08     8576.67    16999.75
 1847    2      1845     8266.92     8410.83    16677.75
 1847    2      1844     7807.42     8080.67    15888.08
 1847    3      1844     7682.08     7975.33    15657.42
 1847    3      1843     7963.92     8311.83    16275.75
 1847    4      1843     7832.58     8183.17    16015.75
 1847    4      1842     8525.00     8460.58    16985.58
 1847    5      1842     8355.00     8335.92    16690.92
 1847    5      1841     7990.17     8040.00    16030.17
 1847    6      1841     7843.83     7933.00    15776.83
 1847    6      1840     7149.75     7102.50    14252.25
 1847    7      1840     7059.25     7032.00    14091.25
 1847    7      1839     6623.17     6704.83    13328.00
 1847    8      1839     6555.83     6645.17    13201.00
 1847    8      1838     6694.75     6844.42    13539.17
 1847    9      1838     6640.75     6795.08    13435.83
 1847    9      1837     6783.50     6933.67    13717.17
 1847   10      1837     6758.00     6891.83    13649.83
 1847   10      1836     6863.50     6929.50    13793.00
 1847   11      1836     6859.50     6890.00    13749.50
 1847   11      1835     7415.75     7516.00    14931.75
 1847   12      1835     7431.75     7470.50    14902.25
 1847   12      1834     7071.42     7134.75    14206.17
 1847   13      1834     7116.58     7093.25    14209.83
 1847   13      1833     6690.83     6808.67    13499.50
 1847   14      1833     6749.17     6774.33    13523.50
 1847   14      1832     6341.17     6658.25    12999.42
 1847   15      1832     6398.83     6621.25    13020.08
 1847   15      1831     6441.08     6679.92    13121.00
 1847   16      1831     6492.92     6652.08    13145.00
 1847   16      1830     6675.25     6766.33    13441.58
 1847   17      1830     6734.75     6739.67    13474.42
 1847   17      1829     6776.25     6952.08    13728.33
 1847   18      1829     6826.25     6921.42    13747.67
 1847   18      1828     6380.67     6392.33    12773.00
 1847   19      1828     6413.83     6358.17    12772.00
 1847   19      1827     6336.42     6335.42    12671.83
 1847   20      1827     6352.58     6297.08    12649.67
 1847   20      1826     6798.42     6766.92    13565.33
 1847   21      1826     6797.08     6718.08    13515.17
 1847   21      1825     6718.75     6463.67    13182.42
 1847   22      1825     6680.25     6415.83    13096.08
 1847   22      1824     6341.00     5985.58    12326.58
 1847   23      1824     6285.00     5942.42    12227.42
 1847   23      1823     6509.08     6223.17    12732.25
 1847   24      1823     6430.42     6173.83    12604.25
 1847   24      1822     6281.33     5941.25    12222.58
 1847   25      1822     6192.17     5883.25    12075.42
 1847   25      1821     6493.25     6092.33    12585.58
 1847   26      1821     6391.75     6028.17    12419.92
 1847   26      1820     6081.42     5726.17    11807.58
 1847   27      1820     5980.08     5666.33    11646.42
 1847   27      1819     5693.83     5351.75    11045.58
 1847   28      1819     5594.17     5291.75    10885.92
 1847   28      1818     5276.25     5056.50    10332.75
 1847   29      1818     5184.75     5004.50    10189.25
 1847   29      1817     5438.50     5162.00    10600.50
 1847   30      1817     5340.00     5087.50    10427.50
 1847   30      1816     5656.75     5388.58    11045.33
 1847   31      1816     5562.75     5318.42    10881.17
 1847   31      1815     4724.08     4534.00     9258.08
 1847   32      1815     4655.92     4479.00     9134.92
 1847   32      1814     3650.92     3569.50     7220.42
 1847   33      1814     3604.08     3526.00     7130.08
 1847   33      1813     3822.83     3704.92     7527.75
 1847   34      1813     3772.67     3661.08     7433.75
 1847   34      1812     4202.08     4127.67     8329.75
 1847   35      1812     4151.42     4074.33     8225.75
 1847   35      1811     3831.25     3774.42     7605.67
 1847   36      1811     3786.75     3725.58     7512.33
 1847   36      1810     3595.75     3626.33     7222.08
 1847   37      1810     3561.75     3580.67     7142.42
 1847   37      1809     3008.08     2935.75     5943.83
 1847   38      1809     2983.92     2904.75     5888.67
 1847   38      1808     3718.08     3605.00     7323.08
 1847   39      1808     3694.42     3566.50     7260.92
 1847   39      1807     3860.00     3797.08     7657.08
 1847   40      1807     3831.00     3752.42     7583.42
 1847   40      1806     3821.58     3818.50     7640.08
 1847   41      1806     3804.92     3782.00     7586.92
 1847   41      1805     3744.17     3627.50     7371.67
 1847   42      1805     3735.33     3594.00     7329.33
 1847   42      1804     3318.50     3214.25     6532.75
 1847   43      1804     3318.50     3192.75     6511.25
 1847   43      1803     3507.17     3305.00     6812.17
 1847   44      1803     3509.83     3280.50     6790.33
 1847   44      1802     3208.92     2995.58     6204.50
 1847   45      1802     3211.08     2971.92     6183.00
 1847   45      1801     3503.00     3328.42     6831.42
 1847   46      1801     3498.00     3304.58     6802.58
 1847   46      1800     3488.08     3297.83     6785.92
 1847   47      1800     3468.92     3264.17     6733.08
 1847   47      1799     3457.67     3246.42     6704.08
 1847   48      1799     3426.33     3206.58     6632.92
 1847   48      1798     3337.67     3127.92     6465.58
 1847   49      1798     3298.83     3086.58     6385.42
 1847   49      1797     3306.42     3087.42     6393.83
 1847   50      1797     3253.08     3035.08     6288.17
 1847   50      1796     3119.08     2891.42     6010.50
 1847   51      1796     3078.42     2855.08     5933.50
 1847   51      1795     3157.50     2916.50     6074.00
 1847   52      1795     3119.50     2871.00     5990.50
 1847   52      1794     3217.50     2944.75     6162.25
 1847   53      1794     3177.50     2900.25     6077.75
 1847   53      1793     3165.00     2899.25     6064.25
 1847   54      1793     3129.00     2851.75     5980.75
 1847   54      1792     3157.67     2866.42     6024.08
 1847   55      1792     3118.83     2818.08     5936.92
 1847   55      1791     2904.50     2620.92     5525.42
 1847   56      1791     2870.50     2579.58     5450.08
 1847   56      1790     2768.17     2487.92     5256.08
 1847   57      1790     2741.83     2451.58     5193.42
 1847   57      1789     2583.50     2299.50     4883.00
 1847   58      1789     2562.00     2268.00     4830.00
 1847   58      1788     2512.00     2233.33     4745.33
 1847   59      1788     2492.00     2204.67     4696.67
 1847   59      1787     2297.92     2022.33     4320.25
 1847   60      1787     2257.08     1984.17     4241.25
 1847   60      1786     2284.75     2003.17     4287.92
 1847   61      1786     2255.75     1971.83     4227.58
 1847   61      1785     2115.67     1796.58     3912.25
 1847   62      1785     2086.83     1758.42     3845.25
 1847   62      1784     2141.83     1796.67     3938.50
 1847   63      1784     2098.67     1751.33     3850.00
 1847   63      1783     1854.25     1540.25     3394.50
 1847   64      1783     1807.25     1492.25     3299.50
 1847   64      1782     1970.00     1621.08     3591.08
 1847   65      1782     1915.50     1564.42     3479.92
 1847   65      1781     1904.17     1554.08     3458.25
 1847   66      1781     1843.83     1492.92     3336.75
 1847   66      1780     1855.58     1501.83     3357.42
 1847   67      1780     1794.92     1440.17     3235.08
 1847   67      1779     1639.08     1308.33     2947.42
 1847   68      1779     1576.42     1251.67     2828.08
 1847   68      1778     1590.00     1262.00     2852.00
 1847   69      1778     1530.50     1205.00     2735.50
 1847   69      1777     1503.67     1171.00     2674.67
 1847   70      1777     1434.33     1106.00     2540.33
 1847   70      1776     1283.50      984.67     2268.17
 1847   71      1776     1242.50      942.83     2185.33
 1847   71      1775     1447.67     1117.67     2565.33
 1847   72      1775     1394.33     1065.33     2459.67
 1847   72      1774     1092.08      855.00     1947.08
 1847   73      1774     1057.42      816.00     1873.42
 1847   73      1773      899.67      701.00     1600.67
 1847   74      1773      865.33      669.50     1534.83
 1847   74      1772      920.17      724.00     1644.17
 1847   75      1772      874.33      681.50     1555.83
 1847   75      1771      929.42      719.17     1648.58
 1847   76      1771      881.58      673.83     1555.42
 1847   76      1770      848.33      642.50     1490.83
 1847   77      1770      796.67      595.00     1391.67
 1847   77      1769      787.25      579.92     1367.17
 1847   78      1769      735.25      530.58     1265.83
 1847   78      1768      665.58      484.92     1150.50
 1847   79      1768      626.42      446.08     1072.50
 1847   79      1767      637.08      455.75     1092.83
 1847   80      1767      652.42      440.25     1092.67
 1847   80      1766      633.50      429.75     1063.25
 1847   81      1766      591.50      398.75      990.25
 1847   81      1765      577.25      389.83      967.08
 1847   82      1765      530.25      357.17      887.42
 1847   82      1764      519.75      353.83      873.58
 1847   83      1764      472.75      321.17      793.92
 1847   83      1763      457.67      306.08      763.75
 1847   84      1763      408.33      268.42      676.75
 1847   84      1762      387.25      256.50      643.75
 1847   85      1762      346.25      228.50      574.75
 1847   85      1761      334.08      214.92      549.00
 1847   86      1761      298.42      186.58      485.00
 1847   86      1760      285.17      168.42      453.58
 1847   87      1760      251.83      146.08      397.92
 1847   87      1759      235.83      132.42      368.25
 1847   88      1759      205.17      112.08      317.25
 1847   88      1758      182.83      100.58      283.42
 1847   89      1758      160.17       86.92      247.08
 1847   89      1757      148.08       76.42      224.50
 1847   90      1757      116.42       62.08      178.50
 1847   90      1756       96.58       53.25      149.83
 1847   91      1756       80.92       46.25      127.17
 1847   91      1755       80.08       42.83      122.92
 1847   92      1755       66.42       36.17      102.58
 1847   92      1754       64.17       34.00       98.17
 1847   93      1754       52.83       28.00       80.83
 1847   93      1753       54.17       24.92       79.08
 1847   94      1753       44.83       20.58       65.42
 1847   94      1752       43.92       18.17       62.08
 1847   95      1752       35.58       14.83       50.42
 1847   95      1751       32.17       15.17       47.33
 1847   96      1751       24.83       11.83       36.67
 1847   96      1750       25.92       12.67       38.58
 1847   97      1750       19.58       11.33       30.92
 1847   97      1749       17.42        7.08       24.50
 1847   98      1749       13.08        5.42       18.50
 1847   98      1748       12.00        5.25       17.25
 1847   99      1748       10.00        4.25       14.25
 1847   99      1747       11.50        4.50       16.00
 1847   100     1747        5.50        2.50        8.00
 1847   100     1746        3.58        2.25        5.83
 1847   101     1746        1.92        1.25        3.17
 1847   101     1745        2.83        0.83        3.67
 1847   102     1745        2.17        0.17        2.33
 1847   102     1744        2.75        0.50        3.25
 1847   103     1744        1.75        0.50        2.25
 1847   103     1743        1.42        0.42        1.83
 1847   104     1743        1.08        0.08        1.17
 1847   104     1742        0.92        0.00        0.92
 1847   105     1742        0.58        0.00        0.58
 1847   105     1741        0.42        0.00        0.42
 1847   106     1741        0.08        0.00        0.08
 1847   106     1740        0.00        0.00        0.00
 1847   107     1740        0.00        0.00        0.00
 1847   107     1739        0.00        0.00        0.00
 1847   108     1739        0.00        0.00        0.00
 1847   108     1738        0.00        0.00        0.00
 1847   109     1738        0.00        0.00        0.00
 1847   109     1737        0.00        0.00        0.00
 1847   110+       .        0.00        0.00        0.00
 1848    0      1848     9506.00     9696.50    19202.50
 1848    0      1847     9281.83     9646.42    18928.25
 1848    1      1847     8864.17     9177.58    18041.75
 1848    1      1846     8644.50     8983.25    17627.75
 1848    2      1846     8480.00     8795.75    17275.75
 1848    2      1845     8179.58     8317.83    16497.42
 1848    3      1845     8086.42     8227.67    16314.08
 1848    3      1844     7616.50     7911.92    15528.42
 1848    4      1844     7539.50     7836.58    15376.08
 1848    4      1843     7785.75     8139.25    15925.00
 1848    5      1843     7700.75     8049.75    15750.50
 1848    5      1842     8322.50     8303.42    16625.92
 1848    6      1842     8175.00     8197.08    16372.08
 1848    6      1841     7818.50     7907.75    15726.25
 1848    7      1841     7686.50     7820.25    15506.75
 1848    7      1840     7038.25     7011.50    14049.75
 1848    8      1840     6958.75     6948.00    13906.75
 1848    8      1839     6537.83     6627.00    13164.83
 1848    9      1839     6478.17     6577.50    13055.67
 1848    9      1838     6627.17     6781.25    13408.42
 1848   10      1838     6590.83     6745.75    13336.58
 1848   10      1837     6747.58     6880.50    13628.08
 1848   11      1837     6725.42     6845.50    13570.92
 1848   11      1836     6849.83     6879.08    13728.92
 1848   12      1836     6852.67     6844.92    13697.58
 1848   12      1835     7422.42     7459.67    14882.08
 1848   13      1835     7440.08     7418.83    14858.92
 1848   13      1834     7106.50     7083.17    14189.67
 1848   14      1834     7152.50     7048.33    14200.83
 1848   14      1833     6738.33     6764.67    13503.00
 1848   15      1833     6799.17     6735.33    13534.50
 1848   15      1832     6387.25     6610.92    12998.17
 1848   16      1832     6445.75     6575.08    13020.83
 1848   16      1831     6481.00     6640.08    13121.08
 1848   17      1831     6537.00     6611.92    13148.92
 1848   17      1830     6723.33     6725.92    13449.25
 1848   18      1830     6787.17     6700.58    13487.75
 1848   18      1829     6814.92     6906.33    13721.25
 1848   19      1829     6865.58     6877.67    13743.25
 1848   19      1828     6401.75     6339.67    12741.42
 1848   20      1828     6434.75     6300.33    12735.08
 1848   20      1827     6340.67     6278.25    12618.92
 1848   21      1827     6360.33     6239.25    12599.58
 1848   21      1826     6785.00     6699.92    13484.92
 1848   22      1826     6786.00     6654.58    13440.58
 1848   22      1825     6668.17     6397.75    13065.92
 1848   23      1825     6632.33     6355.75    12988.08
 1848   23      1824     6272.75     5924.92    12197.67
 1848   24      1824     6217.75     5884.58    12102.33
 1848   24      1823     6418.00     6157.00    12575.00
 1848   25      1823     6342.00     6107.00    12449.00
 1848   25      1822     6180.00     5866.58    12046.58
 1848   26      1822     6093.50     5808.42    11901.92
 1848   26      1821     6379.75     6012.92    12392.67
 1848   27      1821     6280.25     5954.08    12234.33
 1848   27      1820     5968.08     5652.00    11620.08
 1848   28      1820     5867.92     5591.00    11458.92
 1848   28      1819     5582.42     5278.33    10860.75
 1848   29      1819     5486.08     5224.67    10710.75
 1848   29      1818     5171.50     4990.08    10161.58
 1848   30      1818     5073.50     4929.92    10003.42
 1848   30      1817     5326.92     5073.42    10400.33
 1848   31      1817     5233.08     5004.08    10237.17
 1848   31      1816     5550.08     5306.25    10856.33
 1848   32      1816     5451.42     5235.25    10686.67
 1848   32      1815     4643.00     4466.83     9109.83
 1848   33      1815     4575.00     4408.17     8983.17
 1848   33      1814     3591.33     3513.75     7105.08
 1848   34      1814     3543.17     3469.75     7012.92
 1848   34      1813     3760.67     3649.00     7409.67
 1848   35      1813     3712.83     3602.50     7315.33
 1848   35      1812     4139.33     4061.67     8201.00
 1848   36      1812     4084.67     4005.33     8090.00
 1848   36      1811     3774.92     3712.58     7487.50
 1848   37      1811     3733.58     3660.92     7394.50
 1848   37      1810     3550.17     3568.00     7118.17
 1848   38      1810     3512.33     3522.00     7034.33
 1848   38      1809     2972.67     2892.92     5865.58
 1848   39      1809     2951.83     2861.58     5813.42
 1848   39      1808     3682.25     3553.42     7235.67
 1848   40      1808     3649.75     3507.58     7157.33
 1848   40      1807     3817.83     3739.42     7557.25
 1848   41      1807     3796.67     3702.58     7499.25
 1848   41      1806     3792.50     3769.33     7561.83
 1848   42      1806     3774.00     3726.67     7500.67
 1848   42      1805     3722.33     3580.67     7303.00
 1848   43      1805     3716.67     3550.33     7267.00
 1848   43      1804     3305.50     3179.33     6484.83
 1848   44      1804     3306.50     3154.67     6461.17
 1848   44      1803     3496.67     3265.42     6762.08
 1848   45      1803     3501.33     3237.58     6738.92
 1848   45      1802     3198.25     2957.25     6155.50
 1848   46      1802     3202.25     2938.75     6141.00
 1848   46      1801     3485.33     3290.08     6775.42
 1848   47      1801     3482.17     3260.92     6743.08
 1848   47      1800     3455.83     3247.67     6703.50
 1848   48      1800     3436.67     3209.33     6646.00
 1848   48      1799     3413.33     3189.75     6603.08
 1848   49      1799     3384.67     3151.25     6535.92
 1848   49      1798     3283.67     3066.33     6350.00
 1848   50      1798     3235.33     3009.17     6244.50
 1848   50      1797     3237.50     3015.75     6253.25
 1848   51      1797     3190.50     2974.25     6164.75
 1848   51      1796     3063.42     2837.08     5900.50
 1848   52      1796     3018.08     2789.42     5807.50
 1848   52      1795     3102.42     2851.92     5954.33
 1848   53      1795     3060.08     2806.58     5866.67
 1848   53      1794     3159.75     2881.42     6041.17
 1848   54      1794     3120.25     2831.58     5951.83
 1848   54      1793     3111.00     2831.50     5942.50
 1848   55      1793     3071.00     2777.00     5848.00
 1848   55      1792     3099.92     2796.92     5896.83
 1848   56      1792     3059.58     2744.58     5804.17
 1848   56      1791     2852.58     2558.50     5411.08
 1848   57      1791     2822.92     2513.50     5336.42
 1848   57      1790     2724.75     2430.58     5155.33
 1848   58      1790     2696.75     2390.92     5087.67
 1848   58      1789     2544.75     2247.33     4792.08
 1848   59      1789     2522.75     2212.67     4735.42
 1848   59      1788     2468.17     2181.00     4649.17
 1848   60      1788     2421.33     2135.00     4556.33
 1848   60      1787     2232.25     1961.83     4194.08
 1848   61      1787     2204.25     1931.17     4135.42
 1848   61      1786     2235.17     1951.00     4186.17
 1848   62      1786     2201.33     1907.00     4108.33
 1848   62      1785     2065.25     1736.08     3801.33
 1848   63      1785     2028.75     1691.42     3720.17
 1848   63      1784     2074.58     1727.50     3802.08
 1848   64      1784     2019.42     1669.50     3688.92
 1848   64      1783     1782.33     1467.83     3250.17
 1848   65      1783     1734.17     1415.67     3149.83
 1848   65      1782     1890.42     1540.33     3430.75
 1848   66      1782     1827.58     1474.17     3301.75
 1848   66      1781     1819.00     1469.08     3288.08
 1848   67      1781     1757.50     1402.92     3160.42
 1848   67      1780     1769.33     1417.08     3186.42
 1848   68      1780     1696.67     1347.42     3044.08
 1848   68      1779     1550.83     1228.92     2779.75
 1848   69      1779     1489.17     1167.08     2656.25
 1848   69      1778     1503.00     1181.25     2684.25
 1848   70      1778     1424.50     1112.25     2536.75
 1848   70      1777     1409.00     1083.42     2492.42
 1848   71      1777     1353.50     1032.58     2386.08
 1848   71      1776     1218.83      921.92     2140.75
 1848   72      1776     1162.67      870.08     2032.75
 1848   72      1775     1368.83     1042.25     2411.08
 1848   73      1775     1312.17      987.75     2299.92
 1848   73      1774     1030.17      792.75     1822.92
 1848   74      1774      981.83      752.25     1734.08
 1848   74      1773      834.50      644.75     1479.25
 1848   75      1773      787.00      606.25     1393.25
 1848   75      1772      843.33      655.92     1499.25
 1848   76      1772      795.17      614.58     1409.75
 1848   76      1771      850.17      648.25     1498.42
 1848   77      1771      788.83      599.25     1388.08
 1848   77      1770      764.08      568.67     1332.75
